Feature,Importance
swta_prod_roi_mean,0.09077531
swta_prod_roi_fft_std,0.062483415
swta_dmn_roi_mean,0.059059657
swta_dmn_roi_energy,0.04385269
swta_prod_roi_energy,0.03149471
swta_dmn_roi_zcr,0.02751522
swta_dmn_roi_max,0.021382244
swta_prod_roi_max,0.020921767
swta_dmn_roi_min,0.01892342
swta_prod_roi_min,0.018529376
swta_comp_roi_fft_std,0.017770678
swta_comp_roi_mean,0.01740839
swta_dmn_roi_std,0.014819988
swta_comp_roi_max,0.014575426
swta_dmn_roi_fft_std,0.014469331
swta_comp_roi_intercept,0.014439428
swta_comp_roi_min,0.013927851
swta_dmn_roi_mobility,0.012913524
swta_dmn_roi_fft_mean,0.012133528
swta_comp_roi_range,0.011713902
swta_dmn_roi_autocorr,0.01168027
swta_dmn_roi_intercept,0.01166828
swta_prod_roi_intercept,0.01144148
swta_comp_roi_std,0.010905746
swta_prod_roi_range,0.010772438
swta_prod_roi_fft_mean,0.010645924
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.010466392
swta_dmn_roi_range,0.009928779
corr_swta_comp_roi_vs_swta_dmn_roi,0.009654178
swta_comp_roi_autocorr,0.009603175
swta_comp_roi_fft_mean,0.009558888
swta_comp_roi_diff2_mean,0.00937941
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.009297934
swta_prod_roi_kurtosis,0.009207091
swta_prod_roi_skew,0.009052296
swta_comp_roi_slope_changes,0.008967037
swta_comp_roi_skew,0.008876704
swta_dmn_roi_peak_freq,0.008781149
swta_comp_roi_mobility,0.008757773
corr_swta_comp_roi_vs_swta_prod_roi,0.008736016
swta_prod_roi_autocorr,0.008624723
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.008610188
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.008555064
swta_prod_roi_std,0.008548754
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.008506831
swta_prod_roi_diff2_mean,0.008328119
swta_dmn_roi_slope,0.008227424
swta_dmn_roi_diff_mean,0.008222028
swta_comp_roi_energy,0.008221885
swta_prod_roi_mobility,0.008163206
swta_dmn_roi_slope_changes,0.008147643
swta_prod_roi_entropy,0.008097786
swta_prod_roi_diff_mean,0.0077711246
swta_prod_roi_slope,0.0077261715
swta_dmn_roi_kurtosis,0.007702118
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.0076707294
swta_prod_roi_zcr,0.0076626143
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0076618227
swta_dmn_roi_diff2_mean,0.0075983116
swta_dmn_roi_complexity,0.007584123
swta_prod_roi_peak_freq,0.0074886736
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.0072994465
swta_prod_roi_slope_changes,0.007296429
swta_comp_roi_kurtosis,0.007238836
swta_comp_roi_zcr,0.0071619586
swta_comp_roi_slope,0.0071267528
swta_comp_roi_peak_freq,0.0071130944
swta_prod_roi_complexity,0.007070245
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.0070161037
swta_comp_roi_entropy,0.0067208456
corr_swta_dmn_roi_vs_swta_prod_roi,0.006518256
swta_dmn_roi_entropy,0.0060942075
swta_comp_roi_complexity,0.00596495
swta_dmn_roi_skew,0.0059093805
swta_comp_roi_diff_mean,0.00585938
swta_prod_roi_fft_power,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
