Feature,Importance
swta_prod_roi_mean,0.08869637
swta_dmn_roi_energy,0.07906659
swta_dmn_roi_mean,0.076985225
swta_dmn_roi_fft_std,0.042074807
swta_prod_roi_energy,0.027192622
swta_dmn_roi_max,0.02094613
swta_prod_roi_fft_std,0.0205992
swta_comp_roi_fft_std,0.018121457
swta_prod_roi_max,0.017700247
swta_prod_roi_zcr,0.01704926
swta_prod_roi_min,0.016890291
swta_dmn_roi_min,0.01682141
swta_dmn_roi_zcr,0.014287594
swta_comp_roi_max,0.013946344
swta_prod_roi_std,0.013754382
swta_comp_roi_mean,0.013341698
swta_comp_roi_min,0.012892973
swta_prod_roi_intercept,0.012380638
swta_comp_roi_zcr,0.012363796
swta_dmn_roi_mobility,0.012217326
swta_prod_roi_fft_mean,0.011414691
swta_prod_roi_range,0.0112024695
swta_prod_roi_peak_freq,0.010920477
swta_comp_roi_intercept,0.010794541
swta_dmn_roi_std,0.010640176
swta_dmn_roi_autocorr,0.010357229
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.010345682
swta_dmn_roi_fft_mean,0.010302852
swta_dmn_roi_range,0.010106522
swta_comp_roi_autocorr,0.010077567
swta_dmn_roi_intercept,0.010062997
swta_prod_roi_mobility,0.009901488
swta_comp_roi_energy,0.009496043
swta_comp_roi_std,0.009125666
swta_comp_roi_mobility,0.009041031
swta_prod_roi_diff2_mean,0.008973864
swta_comp_roi_diff2_mean,0.00895751
swta_prod_roi_skew,0.008891511
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.008662977
corr_swta_comp_roi_vs_swta_dmn_roi,0.008585681
swta_dmn_roi_complexity,0.008459965
swta_comp_roi_fft_mean,0.00845455
swta_prod_roi_autocorr,0.008449048
swta_comp_roi_range,0.008411551
swta_dmn_roi_slope_changes,0.008249463
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.008052381
swta_comp_roi_slope_changes,0.007933661
swta_dmn_roi_slope,0.007927366
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.007901741
corr_swta_dmn_roi_vs_swta_prod_roi,0.0077618463
swta_comp_roi_slope,0.007656341
corr_swta_comp_roi_vs_swta_prod_roi,0.0076316595
swta_prod_roi_complexity,0.007613683
swta_prod_roi_slope,0.007477511
swta_prod_roi_kurtosis,0.007425364
swta_dmn_roi_entropy,0.007421977
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.007353396
swta_comp_roi_entropy,0.007323911
swta_prod_roi_diff_mean,0.0072704223
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.007236906
swta_comp_roi_skew,0.0072168834
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0071104667
swta_dmn_roi_diff_mean,0.0070958934
swta_comp_roi_kurtosis,0.007031304
swta_dmn_roi_diff2_mean,0.007021601
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.007014388
swta_prod_roi_entropy,0.0070047653
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.0066303373
swta_comp_roi_peak_freq,0.0065406845
swta_dmn_roi_peak_freq,0.0064436793
swta_dmn_roi_kurtosis,0.0064313137
swta_prod_roi_slope_changes,0.0060567893
swta_dmn_roi_skew,0.005809098
swta_comp_roi_diff_mean,0.00580838
swta_comp_roi_complexity,0.005582439
swta_prod_roi_fft_power,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
