Feature,Importance
swta_prod_roi_mean,0.09401476
swta_dmn_roi_mean,0.0713771
swta_dmn_roi_energy,0.06654639
swta_dmn_roi_fft_std,0.06391785
swta_prod_roi_energy,0.035538934
swta_dmn_roi_min,0.0276536
swta_prod_roi_fft_std,0.025345158
swta_dmn_roi_max,0.024028277
swta_comp_roi_zcr,0.018695813
swta_prod_roi_max,0.01863025
swta_prod_roi_min,0.017079357
swta_comp_roi_mean,0.015902223
swta_comp_roi_fft_std,0.01421012
swta_comp_roi_max,0.013416725
swta_comp_roi_min,0.012544122
swta_dmn_roi_zcr,0.012328326
swta_prod_roi_fft_mean,0.011920107
swta_comp_roi_intercept,0.011786853
swta_dmn_roi_mobility,0.011748428
swta_dmn_roi_intercept,0.011495519
swta_prod_roi_std,0.01126341
swta_prod_roi_intercept,0.01099543
corr_swta_comp_roi_vs_swta_dmn_roi,0.010606767
swta_dmn_roi_range,0.010600682
swta_dmn_roi_std,0.010518545
swta_comp_roi_std,0.010497731
swta_prod_roi_zcr,0.0096105095
swta_prod_roi_range,0.009468429
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.009234667
swta_prod_roi_autocorr,0.009202838
corr_swta_comp_roi_vs_swta_prod_roi,0.009135032
swta_comp_roi_autocorr,0.008773638
swta_dmn_roi_complexity,0.00862987
swta_prod_roi_slope,0.0085419305
swta_comp_roi_peak_freq,0.008530306
swta_prod_roi_kurtosis,0.008319361
corr_swta_dmn_roi_vs_swta_prod_roi,0.008191226
swta_dmn_roi_diff2_mean,0.008144846
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.008108694
swta_dmn_roi_slope,0.008099228
swta_prod_roi_skew,0.008069106
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.007794313
swta_comp_roi_range,0.00778284
swta_comp_roi_fft_mean,0.007715253
swta_comp_roi_diff2_mean,0.0075053647
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.007494027
swta_prod_roi_mobility,0.007442707
swta_comp_roi_mobility,0.0073514683
swta_comp_roi_energy,0.007328457
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.0073239002
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.007264692
swta_dmn_roi_fft_mean,0.007241166
swta_prod_roi_complexity,0.007175842
swta_prod_roi_diff2_mean,0.0071493983
swta_dmn_roi_slope_changes,0.0071202987
swta_prod_roi_diff_mean,0.0071006482
swta_prod_roi_peak_freq,0.0069678365
swta_dmn_roi_diff_mean,0.0069513326
swta_comp_roi_slope,0.006924379
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.0069220494
swta_comp_roi_skew,0.006907505
swta_dmn_roi_entropy,0.0068568112
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0066717966
swta_comp_roi_kurtosis,0.006645161
swta_dmn_roi_kurtosis,0.006574296
swta_comp_roi_slope_changes,0.0065062214
swta_dmn_roi_autocorr,0.0064010946
swta_comp_roi_complexity,0.0060545616
swta_dmn_roi_peak_freq,0.006028964
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0059921797
swta_dmn_roi_skew,0.0059494697
swta_comp_roi_diff_mean,0.0054337294
swta_prod_roi_slope_changes,0.0050470554
swta_comp_roi_entropy,0.0046216208
swta_prod_roi_entropy,0.0030314694
swta_prod_roi_fft_power,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
