Feature,Importance
mean_duration_comprehension,0.06816442
swta_f_22,0.03533542
swta_f_33,0.026852105
comp_prod_f_13,0.024406217
gap_before_mean_comprehension,0.024301017
comp_prod_f_38,0.023435524
swta_f_35,0.01782087
duration_comprehension,0.01599509
max_duration_production,0.012616187
swta_f_25,0.012108412
swta_f_55,0.00986968
swta_f_24,0.009840014
duration_production,0.009612187
std_duration_comprehension,0.0091405455
comp_prod_f_24,0.009082953
min_duration_gap_p2c,0.009019743
count_comprehension,0.00898779
median_duration_comprehension,0.0083137425
swta_f_47,0.007838705
comp_prod_f_55,0.007659001
comp_prod_f_22,0.00764992
duration_pause_p,0.007540853
comp_prod_f_47,0.0074266195
gap_before_std_gap_c2p,0.0074223178
swta_f_44,0.0072653824
comp_prod_f_25,0.0072014867
min_duration_comprehension,0.007199178
max_duration_pause_p,0.0069749323
max_duration_comprehension,0.0069293347
comp_prod_f_16,0.0067958236
median_duration_production,0.006749363
median_duration_gap_c2p,0.006652144
count_pause_c,0.0065426356
median_duration_gap_p2c,0.0065114684
gap_before_std_comprehension,0.0063800504
comp_prod_f_60,0.006358243
count_gap_c2p,0.006164492
comp_prod_f_3,0.0059812665
comp_prod_f_59,0.005877201
swta_f_38,0.005857559
swta_f_57,0.005825943
swta_f_59,0.0058227023
max_duration_pause_c,0.0055785235
mean_duration_pause_c,0.0054397797
swta_f_2,0.0054341406
comp_prod_f_46,0.0052241166
comp_prod_f_0,0.005175764
std_duration_pause_p,0.005133614
swta_f_0,0.0051324163
swta_f_46,0.0049194014
std_duration_gap_p2c,0.0048359507
min_duration_production,0.0048227655
comp_prod_f_33,0.0047988966
comp_prod_f_11,0.004796409
swta_f_32,0.004777084
swta_f_10,0.0047663194
mean_duration_gap_p2c,0.004733567
swta_f_42,0.004724259
count_gap_p2c,0.0047225533
swta_f_60,0.004693361
swta_f_16,0.0046778256
comp_prod_f_2,0.004656909
comp_prod_f_41,0.004644143
comp_prod_f_44,0.004628129
swta_f_48,0.004603225
comp_prod_f_50,0.004588805
comp_prod_f_53,0.0045387913
swta_f_13,0.0045347535
mean_duration_production,0.004530181
comp_prod_f_35,0.004490699
std_duration_pause_c,0.0044830274
gap_before_mean_gap_c2p,0.0044788504
std_duration_production,0.004431873
swta_f_3,0.004416373
gap_before_mean_pause_c,0.0044119214
swta_f_15,0.0044087
median_duration_pause_p,0.004392007
gap_before_mean_pause_p,0.004377277
duration_gap_c2p,0.004348287
comp_prod_f_26,0.0043281503
min_duration_pause_c,0.0043243603
swta_f_54,0.004162531
min_duration_gap_c2p,0.0041559185
swta_f_11,0.0041305437
swta_f_63,0.00409832
gap_before_std_pause_p,0.0040582223
comp_prod_f_62,0.0040322463
comp_prod_f_40,0.0039795004
comp_prod_f_4,0.0039644446
comp_prod_f_36,0.0039264653
median_duration_pause_c,0.003912785
gap_before_std_pause_c,0.0039055918
comp_prod_f_15,0.0038642741
swta_f_23,0.0038020138
swta_f_36,0.0037863918
mean_duration_gap_c2p,0.0037807557
mean_duration_pause_p,0.003761094
swta_f_37,0.0037240419
comp_prod_f_42,0.0036857454
comp_prod_f_43,0.0036680342
comp_prod_f_31,0.0036580893
comp_prod_f_37,0.0036572877
comp_prod_f_12,0.0036481828
comp_prod_f_29,0.0036282015
comp_prod_f_32,0.0035935703
swta_f_20,0.0035551188
swta_f_52,0.003539616
max_duration_gap_p2c,0.0035266432
min_duration_pause_p,0.0035190063
swta_f_19,0.0035183616
max_duration_gap_c2p,0.0035164983
swta_f_29,0.0035029582
comp_prod_f_1,0.0034890908
comp_prod_f_18,0.0034801937
comp_prod_f_10,0.0034778528
gap_before_std_production,0.0034614317
swta_f_1,0.003438423
duration_pause_c,0.0034327721
swta_f_50,0.0033985598
comp_prod_f_56,0.0033505873
comp_prod_f_57,0.0033289453
swta_f_64,0.0033170965
swta_f_51,0.003299631
comp_prod_f_19,0.0032961573
swta_f_41,0.0032777423
comp_prod_f_23,0.0032762103
duration_gap_p2c,0.0032757884
swta_f_30,0.0032636144
comp_prod_f_49,0.0032549654
comp_prod_f_21,0.0032347073
swta_f_56,0.0032179167
count_production,0.0032084193
gap_before_mean_production,0.003205764
swta_f_26,0.0031968162
gap_before_mean_gap_p2c,0.0031920278
swta_f_53,0.0031907705
swta_f_27,0.0031737015
comp_prod_f_64,0.0031515537
swta_f_4,0.0031510922
comp_prod_f_52,0.0031129404
comp_prod_f_30,0.0031030565
swta_f_21,0.0030891919
swta_f_49,0.0030873418
swta_f_5,0.0030822977
comp_prod_f_6,0.0030658615
comp_prod_f_54,0.0030574873
comp_prod_f_65,0.0030513057
swta_f_58,0.003033495
comp_prod_f_7,0.0030248908
comp_prod_f_14,0.0030244782
comp_prod_f_45,0.0030195548
comp_prod_f_8,0.0030078888
comp_prod_f_51,0.0030049484
swta_f_43,0.0030035595
comp_prod_f_20,0.0029693227
comp_prod_f_5,0.002932547
swta_f_14,0.0029109544
swta_f_7,0.0029059052
swta_f_34,0.0028986512
comp_prod_f_34,0.0028910192
swta_f_31,0.002866828
swta_f_18,0.0028653156
swta_f_9,0.0028352805
comp_prod_f_27,0.0028072733
count_pause_p,0.0027926692
std_duration_gap_c2p,0.0027332345
comp_prod_f_48,0.0026678045
swta_f_28,0.0026591392
swta_f_45,0.0026154853
comp_prod_f_63,0.0026103896
swta_f_6,0.002590574
swta_f_8,0.0025441004
comp_prod_f_9,0.0025182099
comp_prod_f_28,0.002491491
swta_f_40,0.0024853188
comp_prod_f_58,0.0023834896
swta_f_65,0.0023189913
swta_f_62,0.0020958427
swta_f_12,0.0020057368
proportion_time_production,0.0
comp_prod_f_61,0.0
rate_production,0.0
swta_f_61,0.0
rate_comprehension,0.0
proportion_time_comprehension,0.0
swta_f_17,0.0
rate_pause_p,0.0
swta_f_39,0.0
proportion_time_pause_p,0.0
rate_pause_c,0.0
proportion_time_pause_c,0.0
proportion_time_gap_p2c,0.0
comp_prod_f_17,0.0
gap_before_std_gap_p2c,0.0
rate_gap_c2p,0.0
comp_prod_f_39,0.0
proportion_time_gap_c2p,0.0
