Feature,Importance
mean_duration_comprehension,0.07091474
swta_f_22,0.053297617
duration_comprehension,0.02418462
swta_f_33,0.023668239
swta_f_35,0.019250011
comp_prod_f_38,0.01848105
comp_prod_f_13,0.018383684
swta_f_25,0.014585465
gap_before_mean_comprehension,0.013782098
max_duration_production,0.012108258
swta_f_24,0.0111020245
comp_prod_f_55,0.010635163
swta_f_47,0.010341856
swta_f_60,0.010172609
duration_production,0.010123129
duration_pause_p,0.008936126
comp_prod_f_22,0.008844952
min_duration_gap_p2c,0.008737484
swta_f_55,0.008514394
comp_prod_f_16,0.008348817
std_duration_comprehension,0.007959886
comp_prod_f_60,0.007825152
count_comprehension,0.0072950097
comp_prod_f_47,0.007251876
median_duration_gap_c2p,0.0071193404
comp_prod_f_46,0.0069660987
min_duration_comprehension,0.006944031
swta_f_44,0.0068782107
comp_prod_f_24,0.006824256
max_duration_comprehension,0.0067105624
swta_f_57,0.0066025513
comp_prod_f_25,0.0064424984
median_duration_comprehension,0.0064316676
comp_prod_f_44,0.0064270073
gap_before_std_comprehension,0.0062247203
swta_f_0,0.0061877114
swta_f_2,0.006106225
comp_prod_f_11,0.005899378
swta_f_16,0.005848515
comp_prod_f_59,0.0057197744
swta_f_38,0.0056403195
swta_f_13,0.0055476194
max_duration_pause_c,0.005530566
swta_f_3,0.0054861275
comp_prod_f_3,0.005482103
median_duration_gap_p2c,0.005325636
gap_before_std_gap_c2p,0.0052390266
std_duration_pause_p,0.0052122097
comp_prod_f_2,0.0051641776
count_gap_c2p,0.0051020724
mean_duration_gap_p2c,0.0050963755
count_gap_p2c,0.004990962
median_duration_production,0.0049711447
gap_before_std_pause_p,0.0049308613
max_duration_pause_p,0.004923212
swta_f_46,0.004891978
swta_f_59,0.0048763766
min_duration_production,0.004873575
std_duration_production,0.00484111
gap_before_mean_gap_c2p,0.004812983
comp_prod_f_0,0.0046933973
swta_f_41,0.0046106437
swta_f_54,0.0046047
gap_before_mean_pause_c,0.004564846
mean_duration_pause_c,0.0045312573
swta_f_10,0.004524595
comp_prod_f_57,0.0044220313
comp_prod_f_33,0.004358134
mean_duration_pause_p,0.004241269
duration_pause_c,0.0041966843
swta_f_11,0.004120899
swta_f_1,0.0041204677
duration_gap_c2p,0.004112342
median_duration_pause_p,0.004110452
swta_f_42,0.00410403
swta_f_32,0.0041013123
max_duration_gap_p2c,0.004096212
swta_f_19,0.004076106
mean_duration_production,0.004025886
comp_prod_f_1,0.003962778
comp_prod_f_4,0.0038710646
mean_duration_gap_c2p,0.00386238
comp_prod_f_23,0.003859195
comp_prod_f_21,0.0038448463
swta_f_26,0.003834966
swta_f_37,0.0038175415
swta_f_27,0.0038097317
comp_prod_f_15,0.003802397
comp_prod_f_50,0.0038010771
swta_f_48,0.0037966287
gap_before_mean_pause_p,0.0037826565
swta_f_40,0.0037570223
comp_prod_f_18,0.003753501
comp_prod_f_41,0.0037414127
swta_f_20,0.003736328
comp_prod_f_14,0.0037261744
min_duration_gap_c2p,0.0037232153
comp_prod_f_32,0.0036729658
comp_prod_f_36,0.0035983862
max_duration_gap_c2p,0.0035978297
swta_f_53,0.0035729446
comp_prod_f_64,0.0035375792
comp_prod_f_10,0.0035363927
comp_prod_f_35,0.0035256932
swta_f_15,0.00348749
swta_f_14,0.0034653218
comp_prod_f_7,0.003464761
swta_f_31,0.0034624464
swta_f_52,0.0034304624
swta_f_30,0.003430312
