Feature,Importance
mean_duration_comprehension,0.0692967
swta_f_22,0.032252055
gap_before_mean_comprehension,0.020385353
swta_f_55,0.016747437
swta_f_33,0.016649688
comp_prod_f_55,0.015250582
swta_f_25,0.014977689
comp_prod_f_38,0.014857328
duration_comprehension,0.014694329
max_duration_production,0.0134791555
comp_prod_f_13,0.01311707
duration_production,0.011313832
swta_f_60,0.010871319
swta_f_47,0.009986197
gap_before_std_comprehension,0.009253077
std_duration_comprehension,0.009022368
swta_f_38,0.008970506
min_duration_gap_p2c,0.008735607
median_duration_comprehension,0.008691798
comp_prod_f_47,0.008586574
duration_pause_p,0.008526999
median_duration_gap_c2p,0.008496941
max_duration_comprehension,0.008387307
swta_f_44,0.00766693
swta_f_24,0.007649687
comp_prod_f_22,0.007643104
std_duration_pause_p,0.0071106805
comp_prod_f_24,0.0069539356
max_duration_pause_p,0.0068553765
comp_prod_f_25,0.006784074
comp_prod_f_60,0.0065237326
median_duration_production,0.0064515043
comp_prod_f_46,0.006323811
std_duration_production,0.006117998
min_duration_comprehension,0.0060546864
comp_prod_f_3,0.0060201935
comp_prod_f_44,0.005847381
swta_f_0,0.0058454173
swta_f_16,0.0058424855
comp_prod_f_16,0.005810575
comp_prod_f_59,0.0054852962
median_duration_gap_p2c,0.005484147
std_duration_gap_c2p,0.005407053
median_duration_pause_c,0.005377208
swta_f_10,0.0053631454
swta_f_3,0.0053630937
mean_duration_pause_c,0.005338965
swta_f_2,0.005327753
swta_f_35,0.0052454174
duration_pause_c,0.0051577226
std_duration_gap_p2c,0.005137066
swta_f_46,0.005098738
swta_f_32,0.0050579743
swta_f_59,0.0050288783
comp_prod_f_2,0.005014443
comp_prod_f_0,0.005002977
mean_duration_gap_p2c,0.0049477476
swta_f_42,0.0049371202
max_duration_pause_c,0.004908301
comp_prod_f_32,0.004892806
max_duration_gap_p2c,0.004869196
mean_duration_pause_p,0.004837091
min_duration_production,0.0048330794
comp_prod_f_4,0.0047464445
count_comprehension,0.004734895
min_duration_pause_p,0.0047319555
gap_before_mean_gap_c2p,0.004730727
swta_f_15,0.0046672975
duration_gap_c2p,0.0046388186
min_duration_gap_c2p,0.004637584
comp_prod_f_11,0.0045854785
mean_duration_production,0.0045033195
gap_before_std_gap_c2p,0.004449445
count_gap_c2p,0.004441428
swta_f_11,0.004424726
swta_f_54,0.004413617
swta_f_57,0.0044078007
median_duration_pause_p,0.004398021
gap_before_mean_pause_c,0.0043508075
swta_f_4,0.0043494073
comp_prod_f_23,0.0043345583
swta_f_48,0.0042738924
comp_prod_f_35,0.004251771
comp_prod_f_15,0.0042381026
comp_prod_f_53,0.0042167334
count_production,0.0041878945
mean_duration_gap_c2p,0.0041878703
swta_f_41,0.00413756
comp_prod_f_41,0.004113867
comp_prod_f_26,0.004087961
swta_f_37,0.004066306
swta_f_52,0.004039812
swta_f_13,0.0040345606
gap_before_mean_pause_p,0.004034187
swta_f_1,0.0040279943
gap_before_mean_gap_p2c,0.0040082545
comp_prod_f_33,0.0039734105
swta_f_63,0.003935881
comp_prod_f_7,0.0039358474
max_duration_gap_c2p,0.003914422
swta_f_36,0.0038938106
min_duration_pause_c,0.0038401564
swta_f_26,0.0038400309
swta_f_51,0.0038302157
comp_prod_f_64,0.0038258948
comp_prod_f_40,0.0038184095
swta_f_19,0.0038015833
swta_f_30,0.0037904386
comp_prod_f_19,0.003789884
gap_before_std_production,0.0037806889
count_gap_p2c,0.0037301069
comp_prod_f_37,0.0037293234
swta_f_34,0.0036732235
comp_prod_f_30,0.003662706
comp_prod_f_50,0.0036609017
comp_prod_f_18,0.0036459411
swta_f_29,0.0036412778
swta_f_23,0.003615799
gap_before_std_pause_p,0.0036102082
std_duration_pause_c,0.003584678
duration_gap_p2c,0.003573294
swta_f_40,0.0035444126
swta_f_49,0.003538868
count_pause_p,0.003523931
comp_prod_f_1,0.003516431
comp_prod_f_36,0.0035047675
comp_prod_f_5,0.0034978425
comp_prod_f_52,0.0034961225
swta_f_31,0.003432084
comp_prod_f_12,0.0034242328
comp_prod_f_21,0.0033966356
comp_prod_f_29,0.003387942
gap_before_mean_production,0.0033877012
comp_prod_f_43,0.0033782048
swta_f_28,0.0033710222
swta_f_21,0.0033607732
comp_prod_f_9,0.00335968
comp_prod_f_10,0.0033544758
swta_f_65,0.003350864
comp_prod_f_45,0.0033271627
swta_f_7,0.0033094701
swta_f_50,0.0033078792
swta_f_45,0.0033071516
swta_f_20,0.0033064499
swta_f_58,0.0033038242
comp_prod_f_14,0.0032691439
swta_f_53,0.0032690703
comp_prod_f_49,0.0032656877
comp_prod_f_65,0.0032443944
comp_prod_f_8,0.0032372877
comp_prod_f_42,0.0031585523
comp_prod_f_57,0.003150481
comp_prod_f_48,0.0030976168
swta_f_27,0.00308555
swta_f_8,0.0030771426
swta_f_56,0.0030706923
comp_prod_f_62,0.0030701838
swta_f_5,0.003064345
comp_prod_f_20,0.0030259695
comp_prod_f_63,0.0029970761
comp_prod_f_31,0.0029943206
swta_f_64,0.0029869524
swta_f_43,0.002963651
comp_prod_f_6,0.0029633124
comp_prod_f_51,0.0029341714
swta_f_6,0.0029333408
comp_prod_f_56,0.0028817728
comp_prod_f_58,0.0028438359
swta_f_9,0.0028063927
comp_prod_f_27,0.0027956886
comp_prod_f_54,0.002786263
gap_before_std_pause_c,0.002656011
swta_f_14,0.002622124
swta_f_62,0.0026100394
comp_prod_f_28,0.0026082199
comp_prod_f_34,0.0024635862
swta_f_12,0.0024055874
swta_f_18,0.0022043937
count_pause_c,0.0020513057
swta_f_17,0.0
rate_gap_c2p,0.0
proportion_time_production,0.0
comp_prod_f_61,0.0
proportion_time_gap_p2c,0.0
rate_production,0.0
proportion_time_pause_c,0.0
swta_f_61,0.0
proportion_time_gap_c2p,0.0
gap_before_std_gap_p2c,0.0
rate_comprehension,0.0
proportion_time_comprehension,0.0
swta_f_39,0.0
rate_gap_p2c,0.0
rate_pause_p,0.0
comp_prod_f_17,0.0
rate_pause_c,0.0
proportion_time_pause_p,0.0
comp_prod_f_39,0.0
