Feature,Importance
comp_prod_f_57,0.0042652017
swta_f_37,0.0042402484
swta_f_36,0.0041974387
comp_prod_f_37,0.0041783713
max_duration_gap_p2c,0.0041413256
mean_duration_production,0.004128187
comp_prod_f_41,0.004117973
swta_f_13,0.004116467
median_duration_pause_c,0.0041131326
gap_before_mean_gap_p2c,0.00410498
swta_f_48,0.0040719747
comp_prod_f_50,0.004058719
max_duration_gap_c2p,0.004055857
swta_f_42,0.0040422324
std_duration_gap_c2p,0.004041576
comp_prod_f_33,0.0040114247
comp_prod_f_26,0.0039933734
swta_f_20,0.003976206
comp_prod_f_36,0.0039738365
swta_f_4,0.00394763
comp_prod_f_2,0.0039427294
comp_prod_f_53,0.0038910992
comp_prod_f_32,0.003824084
comp_prod_f_35,0.0038187492
comp_prod_f_48,0.003811764
swta_f_15,0.00380964
min_duration_gap_c2p,0.0037970457
comp_prod_f_14,0.0037952068
swta_f_52,0.0037767456
swta_f_28,0.003773779
comp_prod_f_21,0.003768381
comp_prod_f_29,0.0037645584
count_production,0.0037258405
swta_f_51,0.0036821489
comp_prod_f_4,0.0036497514
swta_f_63,0.0036465658
comp_prod_f_42,0.003644042
comp_prod_f_31,0.0036257976
swta_f_30,0.0035586064
swta_f_29,0.0035481583
gap_before_mean_production,0.0035451173
comp_prod_f_64,0.0035384044
comp_prod_f_15,0.0035002616
comp_prod_f_10,0.0034992502
comp_prod_f_51,0.0034912154
comp_prod_f_1,0.0034911993
comp_prod_f_23,0.0034882003
comp_prod_f_7,0.003472307
swta_f_26,0.0034663684
swta_f_1,0.0034590794
comp_prod_f_9,0.0034537737
swta_f_45,0.0034416926
comp_prod_f_27,0.0034352615
gap_before_std_production,0.003399085
comp_prod_f_8,0.003370749
count_pause_p,0.0033525869
median_duration_pause_p,0.0033427994
mean_duration_gap_c2p,0.0033219669
min_duration_pause_c,0.0032985474
comp_prod_f_58,0.003279263
comp_prod_f_19,0.0032632025
comp_prod_f_20,0.003253208
swta_f_50,0.0032421215
comp_prod_f_12,0.0032145532
count_gap_p2c,0.0031905228
comp_prod_f_63,0.00314251
swta_f_53,0.0031301766
swta_f_31,0.003125142
swta_f_27,0.003118121
comp_prod_f_49,0.0031008963
comp_prod_f_45,0.0030995428
swta_f_49,0.003099132
swta_f_65,0.003088327
comp_prod_f_40,0.0030712376
swta_f_58,0.0030703829
swta_f_7,0.0030618417
swta_f_6,0.0030527948
swta_f_43,0.003044905
comp_prod_f_54,0.003038179
comp_prod_f_18,0.003035107
swta_f_40,0.0030083337
swta_f_64,0.0030040173
comp_prod_f_52,0.0030035996
comp_prod_f_56,0.0030032885
swta_f_19,0.0029402487
comp_prod_f_30,0.002930571
swta_f_34,0.0029251107
swta_f_23,0.0029234143
swta_f_9,0.0029010298
comp_prod_f_5,0.0028930327
swta_f_21,0.002868809
swta_f_56,0.0028496273
swta_f_41,0.002821647
swta_f_14,0.002798323
std_duration_pause_c,0.0027505644
swta_f_5,0.0027458314
gap_before_std_pause_c,0.002733871
duration_gap_p2c,0.0027118723
comp_prod_f_43,0.0026417195
swta_f_62,0.0026158348
swta_f_8,0.0025589133
comp_prod_f_28,0.002534707
comp_prod_f_6,0.0023834358
comp_prod_f_34,0.002328026
comp_prod_f_65,0.0021664337
swta_f_18,0.0020771201
swta_f_12,0.0019764344
comp_prod_f_39,0.0
proportion_time_gap_c2p,0.0
swta_f_17,0.0
rate_production,0.0
comp_prod_f_61,0.0
proportion_time_production,0.0
swta_f_61,0.0
comp_prod_f_17,0.0
rate_comprehension,0.0
proportion_time_pause_p,0.0
rate_gap_c2p,0.0
proportion_time_comprehension,0.0
gap_before_std_gap_p2c,0.0
proportion_time_gap_p2c,0.0
rate_gap_p2c,0.0
proportion_time_pause_c,0.0
rate_pause_c,0.0
rate_pause_p,0.0
swta_f_39,0.0
