Feature,Importance
comp_prod_f_63,0.0033188744
comp_prod_f_26,0.003315271
comp_prod_f_49,0.0032945117
swta_f_53,0.003279692
comp_prod_f_62,0.0032741106
comp_prod_f_43,0.0032587848
swta_f_29,0.0032545805
comp_prod_f_10,0.003247847
count_production,0.0032456235
comp_prod_f_45,0.0032006311
swta_f_9,0.0031911738
swta_f_56,0.0031838752
swta_f_62,0.0031629503
swta_f_28,0.0031579894
swta_f_23,0.0031513777
comp_prod_f_9,0.0031442943
comp_prod_f_23,0.0031411939
comp_prod_f_48,0.0031345743
comp_prod_f_12,0.0031001267
comp_prod_f_27,0.0030664366
swta_f_8,0.0030500107
gap_before_std_pause_c,0.0030474244
swta_f_5,0.002990368
comp_prod_f_58,0.0029468255
comp_prod_f_28,0.0029184588
swta_f_65,0.002914071
swta_f_34,0.0028484068
swta_f_14,0.002826137
swta_f_45,0.0027262126
comp_prod_f_5,0.0027196652
swta_f_6,0.0026913767
swta_f_64,0.0026738856
comp_prod_f_34,0.0026540514
comp_prod_f_31,0.0026248393
swta_f_40,0.002588868
comp_prod_f_6,0.0025763467
swta_f_7,0.0025709923
comp_prod_f_40,0.0025685024
count_gap_p2c,0.0025609415
swta_f_21,0.002280294
swta_f_18,0.002231218
swta_f_39,0.0
proportion_time_gap_c2p,0.0
comp_prod_f_17,0.0
comp_prod_f_61,0.0
rate_production,0.0
proportion_time_production,0.0
gap_before_std_gap_p2c,0.0
proportion_time_gap_p2c,0.0
rate_gap_p2c,0.0
proportion_time_pause_p,0.0
rate_pause_p,0.0
rate_comprehension,0.0
swta_f_17,0.0
proportion_time_comprehension,0.0
proportion_time_pause_c,0.0
rate_pause_c,0.0
swta_f_61,0.0
comp_prod_f_39,0.0
gap_before_std_gap_c2p,0.0
rate_gap_c2p,0.0
