Feature,Importance
mean_duration_comprehension,0.045535322
swta_f_22,0.042621434
duration_comprehension,0.032690614
swta_f_33,0.028240355
comp_prod_f_38,0.023330001
comp_prod_f_13,0.01905563
gap_before_mean_comprehension,0.016863627
swta_f_35,0.013320163
swta_f_55,0.013267318
max_duration_production,0.012934631
comp_prod_f_55,0.012619686
duration_production,0.012293965
std_duration_comprehension,0.01109213
swta_f_25,0.010385808
swta_f_44,0.009783472
swta_f_47,0.009217179
swta_f_24,0.009091464
duration_pause_p,0.009069287
min_duration_gap_p2c,0.008961986
comp_prod_f_25,0.0084461635
median_duration_comprehension,0.008212629
median_duration_gap_c2p,0.007909089
comp_prod_f_22,0.007901548
max_duration_comprehension,0.007659019
count_gap_c2p,0.007291172
median_duration_gap_p2c,0.007244044
swta_f_38,0.007243762
min_duration_comprehension,0.0071914825
gap_before_std_comprehension,0.0070924605
comp_prod_f_24,0.0070672436
comp_prod_f_47,0.007028048
median_duration_pause_c,0.006950531
std_duration_pause_p,0.006883582
swta_f_60,0.0063642617
comp_prod_f_16,0.0063641877
comp_prod_f_3,0.0063163773
comp_prod_f_60,0.006127584
comp_prod_f_46,0.0061209393
comp_prod_f_11,0.0059771272
swta_f_59,0.0058851466
std_duration_production,0.005806839
count_comprehension,0.005633177
max_duration_pause_c,0.005572772
comp_prod_f_59,0.0055177333
gap_before_mean_pause_p,0.005308166
swta_f_3,0.005278859
swta_f_16,0.0052649006
comp_prod_f_44,0.0052634086
mean_duration_pause_c,0.005194121
swta_f_2,0.005190236
min_duration_production,0.00512107
swta_f_10,0.005117804
median_duration_production,0.0050571533
swta_f_32,0.0050509158
mean_duration_gap_c2p,0.004979579
max_duration_pause_p,0.004965661
mean_duration_pause_p,0.004950624
gap_before_mean_pause_c,0.00491367
gap_before_mean_gap_c2p,0.0048947986
comp_prod_f_41,0.004881082
median_duration_pause_p,0.0048276642
comp_prod_f_33,0.0047953282
swta_f_0,0.004584741
max_duration_gap_c2p,0.004558153
comp_prod_f_0,0.0045494456
comp_prod_f_53,0.0045419126
gap_before_mean_gap_p2c,0.004524111
comp_prod_f_2,0.004511466
comp_prod_f_36,0.0044903387
std_duration_pause_c,0.00447012
swta_f_41,0.0044369404
swta_f_54,0.0042880536
mean_duration_production,0.0042555146
swta_f_46,0.0042491416
max_duration_gap_p2c,0.0041984604
std_duration_gap_p2c,0.004191271
comp_prod_f_31,0.004160754
swta_f_42,0.0041496623
comp_prod_f_32,0.0041386453
min_duration_pause_p,0.00413706
min_duration_pause_c,0.0041341316
count_pause_p,0.004111554
comp_prod_f_35,0.0041011465
swta_f_37,0.0040566837
swta_f_13,0.004018591
duration_gap_p2c,0.0040113316
swta_f_51,0.0039800997
swta_f_48,0.003955207
duration_gap_c2p,0.0038911132
swta_f_4,0.0038798149
comp_prod_f_4,0.0038754703
comp_prod_f_50,0.0038408542
count_gap_p2c,0.0038039004
swta_f_57,0.0038034394
swta_f_23,0.0037990687
gap_before_std_pause_p,0.0037862372
swta_f_15,0.0037299441
swta_f_26,0.0037104394
comp_prod_f_20,0.003666721
duration_pause_c,0.003665611
swta_f_7,0.0036335092
comp_prod_f_48,0.003626885
swta_f_52,0.0036241128
comp_prod_f_37,0.003585767
swta_f_43,0.0035847377
comp_prod_f_62,0.0035804806
comp_prod_f_10,0.0035533234
mean_duration_gap_p2c,0.0035446913
swta_f_49,0.003533825
swta_f_36,0.0035254871
swta_f_63,0.0035199947
swta_f_1,0.003519543
comp_prod_f_15,0.003503718
swta_f_11,0.003495918
comp_prod_f_26,0.0034932536
comp_prod_f_1,0.003465165
comp_prod_f_49,0.0034634597
comp_prod_f_64,0.0034490332
comp_prod_f_7,0.003407551
comp_prod_f_21,0.00340417
swta_f_27,0.0033740927
swta_f_20,0.0033704261
swta_f_30,0.0033631378
swta_f_14,0.003358765
gap_before_std_production,0.0033149365
comp_prod_f_40,0.0033147114
swta_f_31,0.0033101796
swta_f_29,0.0032896139
swta_f_5,0.0032792967
swta_f_19,0.003253908
comp_prod_f_54,0.0032501752
gap_before_std_pause_c,0.0032324137
swta_f_18,0.0032185772
comp_prod_f_18,0.0032143686
swta_f_12,0.0031938152
comp_prod_f_34,0.0031894678
comp_prod_f_27,0.0031893724
comp_prod_f_19,0.0031865302
comp_prod_f_42,0.003180436
count_production,0.003172405
comp_prod_f_29,0.0031523246
swta_f_34,0.0031498445
min_duration_gap_c2p,0.0031346993
swta_f_28,0.003113621
