Feature,Importance
duration_comprehension,0.070544116
swta_f_22,0.032109305
gap_before_mean_comprehension,0.021377048
comp_prod_f_16,0.0200505
comp_prod_f_38,0.018961174
swta_f_33,0.017606372
swta_f_55,0.015605989
swta_f_47,0.013460373
median_duration_comprehension,0.013180765
comp_prod_f_13,0.0120374635
swta_f_25,0.01154936
swta_f_35,0.0113164345
swta_f_60,0.010963398
duration_production,0.010807154
comp_prod_f_22,0.010402353
max_duration_production,0.010154247
gap_before_std_comprehension,0.009949255
max_duration_comprehension,0.00975414
median_duration_gap_p2c,0.009274263
min_duration_gap_p2c,0.009227076
median_duration_production,0.008525888
duration_pause_p,0.008503805
swta_f_16,0.008468018
comp_prod_f_47,0.008070511
swta_f_44,0.00791059
comp_prod_f_24,0.0076799155
std_duration_comprehension,0.0075900746
comp_prod_f_55,0.0075795497
swta_f_24,0.007520202
comp_prod_f_60,0.007396978
median_duration_gap_c2p,0.007157442
min_duration_comprehension,0.0068549407
mean_duration_comprehension,0.006754303
comp_prod_f_25,0.006714362
swta_f_13,0.0064970055
swta_f_0,0.0064441683
comp_prod_f_46,0.006434205
swta_f_38,0.006157171
std_duration_pause_p,0.006100052
comp_prod_f_3,0.0060640154
min_duration_production,0.006041092
count_gap_c2p,0.0059507303
comp_prod_f_11,0.005847176
max_duration_pause_p,0.005809968
gap_before_mean_pause_c,0.0057458957
count_comprehension,0.0057368223
swta_f_2,0.005621344
std_duration_gap_c2p,0.005475725
std_duration_gap_p2c,0.005352102
mean_duration_pause_p,0.0053172815
comp_prod_f_0,0.005251751
comp_prod_f_33,0.0051866854
comp_prod_f_44,0.0051712045
mean_duration_pause_c,0.005148728
swta_f_46,0.0050144745
comp_prod_f_59,0.0049738
swta_f_10,0.004961131
comp_prod_f_2,0.0049109487
std_duration_production,0.0049001165
comp_prod_f_41,0.004890675
duration_pause_c,0.004851271
comp_prod_f_4,0.0047174385
mean_duration_production,0.004668567
swta_f_32,0.004661411
max_duration_gap_c2p,0.004639875
count_production,0.0045416323
max_duration_pause_c,0.0044806916
swta_f_48,0.0044682827
swta_f_3,0.0044436124
min_duration_gap_c2p,0.004433629
comp_prod_f_37,0.0044201836
comp_prod_f_40,0.0043918905
comp_prod_f_36,0.004335762
swta_f_54,0.004326055
mean_duration_gap_c2p,0.0043214983
swta_f_42,0.004308939
median_duration_pause_c,0.004277991
duration_gap_c2p,0.0042652832
min_duration_pause_p,0.0041829073
std_duration_pause_c,0.0041414187
gap_before_mean_gap_p2c,0.0041051796
swta_f_11,0.0040831
mean_duration_gap_p2c,0.004073415
swta_f_19,0.0040607615
swta_f_59,0.004010118
comp_prod_f_35,0.0039463826
comp_prod_f_23,0.0039289137
comp_prod_f_15,0.0039161467
count_pause_c,0.003843024
gap_before_std_pause_p,0.0038416423
median_duration_pause_p,0.003841164
swta_f_36,0.003832049
comp_prod_f_12,0.0038212473
swta_f_15,0.003818991
comp_prod_f_29,0.0037626696
swta_f_57,0.0037621395
swta_f_1,0.0037220782
swta_f_37,0.0036984086
count_gap_p2c,0.0036951446
