Feature,Importance
mean_duration_comprehension,0.060825184
swta_f_22,0.03687984
comp_prod_f_13,0.026100433
swta_f_33,0.023634246
duration_comprehension,0.020703949
gap_before_mean_comprehension,0.018728944
comp_prod_f_38,0.016530573
max_duration_production,0.012831328
swta_f_25,0.011042803
comp_prod_f_55,0.010210995
duration_production,0.010025882
std_duration_comprehension,0.009937756
max_duration_comprehension,0.0098012285
swta_f_60,0.009703329
swta_f_55,0.00927528
min_duration_gap_p2c,0.00908705
comp_prod_f_24,0.008559405
gap_before_std_comprehension,0.008527424
swta_f_47,0.0084708715
median_duration_gap_c2p,0.00832229
swta_f_35,0.008022089
comp_prod_f_22,0.00797124
swta_f_24,0.007879552
swta_f_44,0.0075871483
duration_pause_p,0.007506458
mean_duration_pause_c,0.007304646
comp_prod_f_11,0.007222291
comp_prod_f_47,0.007193095
median_duration_comprehension,0.0071732965
comp_prod_f_60,0.007005684
comp_prod_f_25,0.0068547684
median_duration_gap_p2c,0.0068241465
min_duration_comprehension,0.0065798503
comp_prod_f_16,0.006405316
median_duration_production,0.006359732
count_pause_c,0.0062811845
count_gap_c2p,0.006205118
max_duration_pause_p,0.006022291
count_comprehension,0.0059363027
swta_f_2,0.005831923
swta_f_57,0.005805951
std_duration_pause_p,0.0058004907
comp_prod_f_0,0.005780575
swta_f_38,0.0056532538
swta_f_0,0.005638684
comp_prod_f_3,0.0055652284
gap_before_mean_gap_c2p,0.005524133
comp_prod_f_46,0.0054284297
comp_prod_f_2,0.0054281554
comp_prod_f_44,0.0053875023
std_duration_production,0.005216093
swta_f_32,0.005170615
mean_duration_pause_p,0.005148284
swta_f_16,0.0051357104
comp_prod_f_41,0.0050820117
swta_f_3,0.005076186
min_duration_production,0.0050088726
swta_f_11,0.004965889
comp_prod_f_32,0.004962863
comp_prod_f_4,0.004932348
mean_duration_gap_p2c,0.0049035805
swta_f_10,0.0048056687
swta_f_54,0.0047734464
swta_f_42,0.00473656
gap_before_mean_pause_c,0.004693873
std_duration_gap_c2p,0.0046550273
comp_prod_f_15,0.004620381
comp_prod_f_59,0.0045867064
gap_before_mean_pause_p,0.0045687747
median_duration_pause_p,0.004558829
swta_f_4,0.0045421813
comp_prod_f_33,0.0045421068
duration_pause_c,0.0044285725
swta_f_46,0.004425294
max_duration_gap_c2p,0.0044239582
std_duration_gap_p2c,0.0043970556
duration_gap_c2p,0.0043914616
swta_f_26,0.004352511
max_duration_gap_p2c,0.0043506315
max_duration_pause_c,0.004345581
mean_duration_production,0.0043068496
comp_prod_f_36,0.0042034574
swta_f_19,0.0041832
swta_f_20,0.0041386425
gap_before_mean_gap_p2c,0.004133235
swta_f_36,0.004124287
swta_f_59,0.004116511
swta_f_63,0.004070703
comp_prod_f_40,0.004062914
min_duration_gap_c2p,0.0040596547
comp_prod_f_7,0.004045508
comp_prod_f_57,0.0040328875
comp_prod_f_26,0.004032015
swta_f_23,0.004024446
gap_before_std_gap_c2p,0.003975469
comp_prod_f_35,0.0039693303
min_duration_pause_p,0.003960153
comp_prod_f_50,0.003940115
min_duration_pause_c,0.0039325785
median_duration_pause_c,0.00391749
swta_f_14,0.0038149396
comp_prod_f_18,0.0038145324
comp_prod_f_20,0.0037897227
comp_prod_f_64,0.0037731056
gap_before_std_pause_p,0.0037648347
swta_f_15,0.0037494039
swta_f_51,0.0037410867
swta_f_48,0.0037260903
comp_prod_f_23,0.003700244
comp_prod_f_31,0.0036930353
mean_duration_gap_c2p,0.0036773246
comp_prod_f_62,0.0036241254
swta_f_1,0.003597077
gap_before_std_pause_c,0.0035939484
swta_f_41,0.0035818636
comp_prod_f_37,0.0035813586
comp_prod_f_30,0.003543306
comp_prod_f_49,0.0035339869
swta_f_27,0.003520736
comp_prod_f_19,0.003484164
swta_f_6,0.0034630748
comp_prod_f_1,0.0034569155
comp_prod_f_8,0.0034562908
comp_prod_f_29,0.0034553788
swta_f_52,0.0034540435
comp_prod_f_10,0.003452121
comp_prod_f_14,0.0034053554
swta_f_13,0.0033889085
swta_f_50,0.0033698063
comp_prod_f_63,0.0033683395
swta_f_49,0.0033395155
comp_prod_f_12,0.0033299671
comp_prod_f_53,0.003320761
comp_prod_f_5,0.0033139666
