Feature,Importance
mean_duration_comprehension,0.059713837
swta_f_22,0.035668384
swta_f_33,0.023165634
duration_comprehension,0.020704899
gap_before_mean_comprehension,0.020696085
comp_prod_f_13,0.018381746
comp_prod_f_16,0.014188045
comp_prod_f_22,0.013575314
max_duration_production,0.013259225
max_duration_comprehension,0.0131442975
swta_f_25,0.012710661
median_duration_comprehension,0.012141313
std_duration_comprehension,0.011452598
comp_prod_f_38,0.011256841
duration_production,0.01086234
swta_f_16,0.010772458
swta_f_55,0.010347185
min_duration_gap_p2c,0.008943836
swta_f_47,0.008641583
duration_pause_p,0.008474203
median_duration_gap_p2c,0.00844633
swta_f_44,0.008070937
std_duration_pause_p,0.008065803
comp_prod_f_47,0.007770075
comp_prod_f_24,0.0077492017
comp_prod_f_60,0.007678979
swta_f_24,0.0075856163
median_duration_production,0.007521236
gap_before_std_comprehension,0.007452481
count_gap_c2p,0.007227988
min_duration_comprehension,0.0072024236
swta_f_38,0.007149725
swta_f_35,0.007146945
swta_f_2,0.006999688
comp_prod_f_11,0.0067500244
comp_prod_f_55,0.0066237203
median_duration_gap_c2p,0.0065895566
mean_duration_pause_c,0.006411233
comp_prod_f_25,0.0062858635
swta_f_60,0.006274019
max_duration_pause_p,0.006135949
median_duration_pause_c,0.0060278117
comp_prod_f_44,0.0059703174
swta_f_32,0.0059061833
comp_prod_f_35,0.005752836
gap_before_mean_gap_c2p,0.0056812456
std_duration_gap_p2c,0.0055663283
swta_f_0,0.005484729
comp_prod_f_3,0.00537668
comp_prod_f_46,0.005326822
comp_prod_f_0,0.0053130365
swta_f_10,0.005279804
count_comprehension,0.005216273
gap_before_std_pause_p,0.0051035443
comp_prod_f_59,0.00506225
mean_duration_production,0.005010373
min_duration_pause_c,0.0049599833
gap_before_mean_pause_c,0.0048829457
count_pause_c,0.0048119086
swta_f_11,0.004754174
min_duration_production,0.004743731
swta_f_46,0.00474083
swta_f_3,0.0047322204
swta_f_42,0.004600132
gap_before_mean_gap_p2c,0.0044693244
duration_gap_c2p,0.004419394
