Feature,Importance
swta_f_20,0.003816228
comp_prod_f_57,0.0038123918
comp_prod_f_20,0.0037867753
comp_prod_f_43,0.003775031
comp_prod_f_4,0.0037517531
comp_prod_f_19,0.003748929
swta_f_36,0.003681079
comp_prod_f_63,0.0036771144
swta_f_43,0.003660464
count_production,0.0036031965
swta_f_52,0.0036011103
swta_f_63,0.0036003785
comp_prod_f_12,0.0035901156
min_duration_pause_c,0.003581745
count_pause_p,0.0035652877
duration_gap_p2c,0.0035506429
max_duration_gap_p2c,0.0035297957
comp_prod_f_21,0.0034933127
comp_prod_f_54,0.003485152
comp_prod_f_64,0.0034836433
swta_f_29,0.003481681
comp_prod_f_49,0.0034800395
swta_f_58,0.003456781
swta_f_37,0.003456322
swta_f_50,0.0034496891
swta_f_53,0.0034314487
swta_f_31,0.003424193
comp_prod_f_29,0.0033707642
gap_before_std_production,0.0033658973
gap_before_mean_pause_p,0.003356299
comp_prod_f_30,0.0033514453
std_duration_pause_c,0.003326943
swta_f_28,0.0033257524
swta_f_49,0.0033170753
comp_prod_f_48,0.0033156779
comp_prod_f_27,0.0033053614
comp_prod_f_42,0.0032935184
comp_prod_f_18,0.0032467055
comp_prod_f_36,0.0032329494
comp_prod_f_15,0.0032154587
comp_prod_f_31,0.0031956413
mean_duration_gap_c2p,0.00319428
swta_f_30,0.0031923042
swta_f_64,0.0031406938
comp_prod_f_62,0.0031345128
comp_prod_f_40,0.0031308634
swta_f_14,0.0030953987
comp_prod_f_10,0.0030719582
gap_before_mean_production,0.0030718383
swta_f_8,0.0030701398
swta_f_65,0.0030465452
swta_f_9,0.0030422586
swta_f_19,0.003039519
std_duration_gap_c2p,0.0030365994
comp_prod_f_6,0.0030187683
swta_f_6,0.0030095214
swta_f_26,0.0029970508
swta_f_7,0.0029852854
swta_f_34,0.0029644973
comp_prod_f_51,0.0029570586
swta_f_23,0.002950844
comp_prod_f_45,0.0029024207
comp_prod_f_58,0.0028817325
comp_prod_f_5,0.0028695918
swta_f_45,0.002829242
swta_f_56,0.0027144656
comp_prod_f_28,0.0026963248
gap_before_std_pause_c,0.0026467196
comp_prod_f_56,0.0025972996
swta_f_27,0.0025573762
comp_prod_f_52,0.0025442208
swta_f_18,0.0025086429
swta_f_62,0.0024803786
swta_f_12,0.002420696
comp_prod_f_8,0.0024092454
comp_prod_f_34,0.0023907616
swta_f_5,0.0023805248
swta_f_21,0.0021978775
comp_prod_f_61,0.0
swta_f_39,0.0
rate_production,0.0
proportion_time_production,0.0
gap_before_std_gap_c2p,0.0
rate_comprehension,0.0
proportion_time_comprehension,0.0
rate_pause_p,0.0
proportion_time_pause_p,0.0
comp_prod_f_39,0.0
proportion_time_gap_c2p,0.0
rate_pause_c,0.0
proportion_time_pause_c,0.0
swta_f_17,0.0
rate_gap_c2p,0.0
comp_prod_f_17,0.0
rate_gap_p2c,0.0
proportion_time_gap_p2c,0.0
gap_before_std_gap_p2c,0.0
swta_f_61,0.0
