Feature,Importance
mean_duration_comprehension,0.06766126
swta_f_22,0.053325236
comp_prod_f_13,0.02485422
swta_f_33,0.022912616
duration_comprehension,0.020620007
comp_prod_f_38,0.017660553
gap_before_mean_comprehension,0.017098937
swta_f_55,0.015393462
max_duration_production,0.01293643
comp_prod_f_16,0.012655946
median_duration_comprehension,0.012223869
swta_f_25,0.011548968
swta_f_24,0.010500605
duration_pause_p,0.010496475
max_duration_comprehension,0.01018815
comp_prod_f_55,0.009919284
swta_f_35,0.009557997
swta_f_16,0.009319029
duration_production,0.008551539
comp_prod_f_22,0.008398654
swta_f_47,0.008172278
swta_f_60,0.008130835
min_duration_gap_p2c,0.0080624595
swta_f_44,0.008031632
swta_f_38,0.007715984
max_duration_pause_p,0.0071085934
median_duration_gap_c2p,0.0068325554
std_duration_comprehension,0.0067129964
gap_before_std_comprehension,0.0066735307
mean_duration_pause_c,0.006629869
comp_prod_f_25,0.0066020493
comp_prod_f_47,0.0065933233
comp_prod_f_44,0.0064315265
median_duration_production,0.006326854
mean_duration_gap_p2c,0.0063195475
comp_prod_f_35,0.0061177765
comp_prod_f_59,0.006060286
max_duration_pause_c,0.0059116352
comp_prod_f_24,0.0058853826
std_duration_pause_p,0.0057343654
comp_prod_f_46,0.005714994
median_duration_gap_p2c,0.005672975
min_duration_comprehension,0.0055613914
comp_prod_f_0,0.005445412
swta_f_2,0.0054097823
count_gap_c2p,0.00537972
swta_f_13,0.0053685037
gap_before_mean_gap_p2c,0.005296927
min_duration_production,0.005296067
comp_prod_f_11,0.005170427
gap_before_mean_gap_c2p,0.0051220157
std_duration_production,0.005111054
swta_f_46,0.0051022493
comp_prod_f_3,0.005099214
comp_prod_f_60,0.005063268
swta_f_0,0.0049880343
comp_prod_f_2,0.004916889
swta_f_10,0.0048540398
swta_f_54,0.0047829645
std_duration_gap_p2c,0.00475208
max_duration_gap_p2c,0.0046695457
comp_prod_f_4,0.0045663356
comp_prod_f_41,0.0043983306
gap_before_mean_pause_c,0.004397547
mean_duration_pause_p,0.004334502
min_duration_pause_p,0.0042262017
swta_f_11,0.0042163855
swta_f_32,0.004169546
swta_f_48,0.004145597
median_duration_pause_p,0.00414086
duration_pause_c,0.004140631
max_duration_gap_c2p,0.0040952326
swta_f_59,0.004060489
swta_f_42,0.0040533277
swta_f_36,0.004008407
comp_prod_f_37,0.0039621014
swta_f_3,0.003959262
comp_prod_f_64,0.003914194
swta_f_37,0.0038655042
swta_f_21,0.0038651316
comp_prod_f_53,0.0038623642
comp_prod_f_15,0.003847388
mean_duration_production,0.0038324683
comp_prod_f_33,0.0037885983
comp_prod_f_54,0.0037001641
duration_gap_p2c,0.0036996342
median_duration_pause_c,0.0036996165
comp_prod_f_48,0.0036810478
comp_prod_f_56,0.0036624218
swta_f_52,0.0036454487
gap_before_std_pause_p,0.0036398412
gap_before_mean_pause_p,0.003630001
swta_f_57,0.003614981
count_pause_p,0.0036059262
comp_prod_f_49,0.00359876
swta_f_51,0.0035977096
swta_f_58,0.0035939498
gap_before_std_production,0.003581248
swta_f_14,0.0035701846
swta_f_41,0.0035694581
comp_prod_f_50,0.0035657585
swta_f_29,0.003553526
comp_prod_f_19,0.0035463115
comp_prod_f_36,0.0035461294
swta_f_27,0.0035404766
swta_f_31,0.003536232
count_comprehension,0.0035248739
swta_f_4,0.0035214012
min_duration_gap_c2p,0.00351808
comp_prod_f_43,0.0035147395
swta_f_23,0.0035048584
duration_gap_c2p,0.0035003177
comp_prod_f_20,0.0034961293
swta_f_1,0.0034817301
swta_f_15,0.003444656
min_duration_pause_c,0.0034340643
comp_prod_f_18,0.0033988864
comp_prod_f_26,0.0033806209
swta_f_45,0.0033608573
comp_prod_f_51,0.0033490101
swta_f_9,0.0033217075
swta_f_20,0.0033053453
comp_prod_f_23,0.0033039688
count_gap_p2c,0.0032972067
comp_prod_f_21,0.0032558832
swta_f_30,0.003237535
std_duration_pause_c,0.003236154
comp_prod_f_32,0.0032336817
swta_f_26,0.0032157574
swta_f_64,0.0031983524
swta_f_43,0.0031980684
swta_f_49,0.0031870846
count_pause_c,0.0031730516
swta_f_19,0.0031710537
comp_prod_f_57,0.0031433627
swta_f_50,0.0031167478
swta_f_63,0.0031132272
comp_prod_f_58,0.0031062115
comp_prod_f_27,0.003077387
swta_f_53,0.0030756295
swta_f_28,0.0030383405
comp_prod_f_28,0.0030124448
swta_f_34,0.0030041107
comp_prod_f_29,0.0030010333
