Feature,Importance
mean_duration_comprehension,0.06972255
swta_f_22,0.048721645
comp_prod_f_13,0.028633991
swta_f_33,0.027075602
gap_before_mean_comprehension,0.017593598
duration_comprehension,0.015007439
comp_prod_f_16,0.014187215
std_duration_comprehension,0.012919651
comp_prod_f_38,0.012903765
max_duration_production,0.0124204075
swta_f_24,0.010511676
duration_production,0.010345074
min_duration_gap_p2c,0.010124758
swta_f_47,0.009617302
swta_f_25,0.00927065
count_comprehension,0.0091295615
swta_f_44,0.008936159
duration_pause_p,0.008806288
max_duration_comprehension,0.008594962
swta_f_55,0.008384276
comp_prod_f_55,0.008298597
comp_prod_f_33,0.007963545
median_duration_production,0.0076288423
comp_prod_f_47,0.007364156
comp_prod_f_24,0.00723563
swta_f_60,0.0070882277
min_duration_comprehension,0.007086508
swta_f_16,0.0067085326
comp_prod_f_22,0.006618237
swta_f_38,0.006612392
comp_prod_f_0,0.006456145
median_duration_gap_c2p,0.00644744
std_duration_pause_p,0.006437361
comp_prod_f_25,0.0064352336
comp_prod_f_60,0.0061928225
comp_prod_f_46,0.0061644204
max_duration_pause_p,0.006072501
median_duration_pause_c,0.0060361335
mean_duration_gap_p2c,0.0057040914
count_gap_c2p,0.005676969
comp_prod_f_44,0.0054381443
swta_f_3,0.005390719
comp_prod_f_3,0.005338307
swta_f_59,0.0052934075
max_duration_pause_c,0.0052920347
comp_prod_f_59,0.0052742846
swta_f_32,0.005269743
median_duration_comprehension,0.0052621607
min_duration_production,0.0052428814
mean_duration_pause_c,0.005210671
swta_f_2,0.005203688
swta_f_35,0.0051747607
comp_prod_f_65,0.005098839
swta_f_57,0.005071016
median_duration_gap_p2c,0.0050535076
swta_f_10,0.0050438084
std_duration_production,0.004943115
comp_prod_f_4,0.004911468
gap_before_mean_pause_c,0.004860438
swta_f_0,0.0048263
comp_prod_f_35,0.004678134
gap_before_mean_gap_p2c,0.0045459364
comp_prod_f_32,0.004537081
swta_f_26,0.004508169
count_pause_c,0.0044784723
comp_prod_f_26,0.0044444404
gap_before_mean_pause_p,0.004431972
swta_f_36,0.004430911
gap_before_mean_gap_c2p,0.004428804
max_duration_gap_p2c,0.004408905
comp_prod_f_11,0.004378165
swta_f_46,0.0043734726
swta_f_48,0.004351055
swta_f_42,0.0043392465
comp_prod_f_41,0.004317988
swta_f_11,0.004293612
gap_before_std_comprehension,0.004255375
median_duration_pause_p,0.004209533
gap_before_std_pause_p,0.004079095
swta_f_54,0.0040775524
mean_duration_gap_c2p,0.004066104
comp_prod_f_2,0.0040047145
swta_f_13,0.0039943485
duration_gap_p2c,0.0039364435
swta_f_15,0.003930453
comp_prod_f_10,0.0039148396
duration_pause_c,0.0038561514
count_gap_p2c,0.0038399715
mean_duration_pause_p,0.0037918193
comp_prod_f_53,0.0037860873
comp_prod_f_23,0.00377006
min_duration_pause_p,0.0037605257
swta_f_4,0.0036932619
gap_before_mean_production,0.0036689115
swta_f_40,0.003663549
comp_prod_f_14,0.0036571785
std_duration_gap_c2p,0.0036446683
mean_duration_production,0.0036111842
std_duration_pause_c,0.0036108803
comp_prod_f_36,0.003601388
comp_prod_f_51,0.003591173
swta_f_30,0.003581035
swta_f_20,0.0035783171
swta_f_29,0.003545534
comp_prod_f_56,0.0035429834
swta_f_63,0.0035427525
min_duration_pause_c,0.0035338865
comp_prod_f_18,0.0035273337
comp_prod_f_12,0.0035264844
swta_f_1,0.0035213628
comp_prod_f_50,0.0035018616
comp_prod_f_1,0.0034932361
gap_before_std_gap_c2p,0.0034073172
comp_prod_f_37,0.003398868
swta_f_49,0.003385522
comp_prod_f_21,0.003380647
count_production,0.0033786362
swta_f_50,0.0033774402
comp_prod_f_8,0.0033627686
comp_prod_f_15,0.0033445328
duration_gap_c2p,0.003339282
swta_f_37,0.0033338214
gap_before_std_production,0.0033264686
comp_prod_f_34,0.003323183
swta_f_21,0.0032816657
gap_before_std_pause_c,0.0032816322
swta_f_14,0.003261258
