Feature,Importance
mean_duration_comprehension,0.10478631
roi_f_22,0.03418737
roi_f_38,0.03313476
gap_before_mean_comprehension,0.026486306
roi_f_55,0.017909834
duration_production,0.01545
max_duration_production,0.014818567
max_duration_comprehension,0.0139417155
median_duration_gap_p2c,0.013846098
duration_pause_p,0.0125477575
roi_f_24,0.012206203
roi_f_47,0.012169653
roi_f_11,0.011228059
gap_before_std_gap_c2p,0.011033562
min_duration_gap_p2c,0.010960294
roi_f_25,0.010895838
roi_f_60,0.010706677
std_duration_comprehension,0.010228365
gap_before_std_comprehension,0.010073251
duration_comprehension,0.009877603
roi_f_16,0.009800628
mean_duration_production,0.009718855
median_duration_comprehension,0.009654321
std_duration_pause_p,0.009468232
roi_f_46,0.009159201
median_duration_production,0.00897655
min_duration_comprehension,0.0089363605
max_duration_pause_p,0.008653488
roi_f_44,0.00859551
max_duration_gap_p2c,0.008570348
max_duration_pause_c,0.008390215
roi_f_0,0.008385028
count_pause_c,0.008184575
count_comprehension,0.008082731
roi_f_57,0.007869755
roi_f_3,0.007820373
mean_duration_pause_c,0.00781786
gap_before_mean_pause_c,0.007780731
count_gap_p2c,0.007737647
count_gap_c2p,0.0075535392
median_duration_gap_c2p,0.007457477
gap_before_mean_gap_p2c,0.007417813
roi_f_13,0.007111364
std_duration_gap_p2c,0.00697723
std_duration_production,0.006968327
duration_gap_c2p,0.0069246376
gap_before_mean_gap_c2p,0.006898572
roi_f_53,0.006863523
duration_pause_c,0.0068345573
median_duration_pause_c,0.006805742
gap_before_std_gap_p2c,0.006746032
mean_duration_gap_c2p,0.0066645755
roi_f_32,0.0066216975
max_duration_gap_c2p,0.00656293
gap_before_mean_pause_p,0.006549718
roi_f_33,0.006488128
roi_f_2,0.0064455727
min_duration_gap_c2p,0.006392224
mean_duration_gap_p2c,0.0063543506
roi_f_19,0.0062868632
mean_duration_pause_p,0.0062660803
roi_f_50,0.006263112
min_duration_pause_c,0.0061505935
roi_f_26,0.0061496934
roi_f_4,0.006086614
median_duration_pause_p,0.0060519916
min_duration_pause_p,0.006005395
roi_f_59,0.0059847576
min_duration_production,0.005969849
roi_f_41,0.00594504
roi_f_14,0.005804586
count_production,0.0057637463
roi_f_10,0.0056848456
roi_f_64,0.0056464677
roi_f_35,0.005526521
roi_f_36,0.005513648
gap_before_std_pause_p,0.0054846983
roi_f_48,0.0054760217
roi_f_23,0.0054731923
roi_f_7,0.005465617
roi_f_18,0.005439416
roi_f_42,0.005422139
roi_f_37,0.0054192385
roi_f_1,0.005399513
roi_f_28,0.005375298
std_duration_gap_c2p,0.0053644483
roi_f_30,0.0053345677
roi_f_51,0.005326662
roi_f_31,0.0052877786
roi_f_52,0.0052201967
roi_f_20,0.005196446
gap_before_mean_production,0.0051820464
roi_f_8,0.0051600393
roi_f_49,0.0051414007
duration_gap_p2c,0.0050914143
roi_f_27,0.005031203
roi_f_15,0.005003961
roi_f_45,0.004855784
gap_before_std_production,0.0048504393
roi_f_63,0.0048336238
roi_f_29,0.004796131
roi_f_12,0.0047440873
roi_f_54,0.004734158
roi_f_56,0.004728692
roi_f_21,0.004693256
roi_f_58,0.0046393694
roi_f_43,0.004627589
roi_f_65,0.0045890813
roi_f_40,0.0045868168
count_pause_p,0.0045038406
roi_f_62,0.004474858
std_duration_pause_c,0.004473253
roi_f_6,0.004472251
roi_f_9,0.0044206567
gap_before_std_pause_c,0.004201871
roi_f_5,0.004066306
roi_f_34,0.0035841789
rate_pause_p,0.0
proportion_time_gap_c2p,0.0
proportion_time_pause_p,0.0
roi_f_61,0.0
rate_production,0.0
proportion_time_production,0.0
roi_f_17,0.0
rate_gap_c2p,0.0
proportion_time_gap_p2c,0.0
roi_f_39,0.0
rate_comprehension,0.0
proportion_time_pause_c,0.0
proportion_time_comprehension,0.0
rate_pause_c,0.0
rate_gap_p2c,0.0
