Feature,Importance
swta_f_52,0.0030427335
swta_f_56,0.0030336485
swta_f_12,0.0030172807
gap_before_mean_gap_p2c,0.003001721
swta_f_58,0.002978111
comp_prod_f_12,0.0029756548
comp_prod_f_8,0.0029677679
swta_f_9,0.002927172
swta_f_34,0.0029064761
duration_gap_p2c,0.0029017075
swta_f_5,0.002889886
swta_f_27,0.0028748324
gap_before_std_pause_c,0.0028694402
swta_f_6,0.0028291396
swta_f_7,0.002805958
comp_prod_f_45,0.0027948408
comp_prod_f_54,0.0027785995
comp_prod_f_57,0.0027521213
comp_prod_f_31,0.0027233548
comp_prod_f_5,0.0027098123
comp_prod_f_65,0.0026850682
gap_before_std_production,0.0026680466
comp_prod_f_27,0.0026369486
swta_f_18,0.0026226277
comp_prod_f_34,0.0025879755
comp_prod_f_14,0.0025830474
comp_prod_f_52,0.0025288884
comp_prod_f_6,0.0025064421
comp_prod_f_28,0.0024982803
swta_f_65,0.0024642118
rate_gap_p2c,0.0
rate_comprehension,0.0
swta_f_61,0.0
rate_production,0.0
comp_prod_f_61,0.0
proportion_time_production,0.0
gap_before_std_gap_p2c,0.0
proportion_time_gap_c2p,0.0
swta_f_39,0.0
proportion_time_comprehension,0.0
comp_prod_f_17,0.0
rate_pause_p,0.0
comp_prod_f_39,0.0
proportion_time_pause_p,0.0
rate_pause_c,0.0
proportion_time_gap_p2c,0.0
proportion_time_pause_c,0.0
swta_f_17,0.0
rate_gap_c2p,0.0
