Feature,Importance
dmn_medial_tpj_mean,0.06811963
prod_vs_comp_combined_mean,0.06444734
prod_vs_comp_combined_energy,0.06176335
dmn_medial_tpj_energy,0.043707553
dmn_medial_tpj_fft_std,0.037353475
prod_vs_comp_combined_fft_std,0.022037802
dmn_medial_tpj_max,0.021998528
prod_vs_comp_combined_max,0.021591203
comp_vs_prod_combined_fft_std,0.021437017
dmn_medial_tpj_min,0.019669617
prod_vs_comp_combined_min,0.018439392
dmn_medial_tpj_mobility,0.016427442
comp_vs_prod_combined_mean,0.015856668
comp_vs_prod_combined_max,0.01578853
dmn_medial_tpj_zcr,0.014731451
comp_vs_prod_combined_zcr,0.014308687
comp_vs_prod_combined_min,0.0131450165
dmn_medial_tpj_autocorr,0.012794818
dmn_medial_tpj_range,0.012642853
lag1_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.0124755
comp_vs_prod_combined_fft_mean,0.01214609
prod_vs_comp_combined_intercept,0.012131832
prod_vs_comp_combined_fft_mean,0.012043392
dmn_medial_tpj_std,0.011506363
comp_vs_prod_combined_std,0.011379635
comp_vs_prod_combined_intercept,0.011227079
prod_vs_comp_combined_slope,0.010706171
prod_vs_comp_combined_range,0.010126109
prod_vs_comp_combined_complexity,0.010030921
dmn_medial_tpj_slope_changes,0.009954465
corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.009863019
prod_vs_comp_combined_peak_freq,0.009733161
dmn_medial_tpj_fft_mean,0.0096611865
corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.009579883
comp_vs_prod_combined_complexity,0.0095482245
comp_vs_prod_combined_range,0.009453428
dmn_medial_tpj_complexity,0.009200563
dmn_medial_tpj_diff_mean,0.009162865
comp_vs_prod_combined_energy,0.008871632
prod_vs_comp_combined_diff_mean,0.008732078
lag1_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.0086779855
lag2_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008631013
lag1_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.00858113
prod_vs_comp_combined_std,0.008580962
prod_vs_comp_combined_diff2_mean,0.008570658
dmn_medial_tpj_intercept,0.008450621
comp_vs_prod_combined_slope_changes,0.008410865
lag3_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008373502
comp_vs_prod_combined_mobility,0.00818102
lag3_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.008072419
prod_vs_comp_combined_mobility,0.0079394905
prod_vs_comp_combined_kurtosis,0.007933734
comp_vs_prod_combined_skew,0.007903282
dmn_medial_tpj_diff2_mean,0.007852382
comp_vs_prod_combined_diff_mean,0.007840402
lag2_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.007813995
prod_vs_comp_combined_skew,0.0078115584
corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.007735234
dmn_medial_tpj_slope,0.007712386
comp_vs_prod_combined_kurtosis,0.0076662274
dmn_medial_tpj_entropy,0.0076364153
comp_vs_prod_combined_entropy,0.007571792
dmn_medial_tpj_kurtosis,0.00751618
lag3_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.0074243364
prod_vs_comp_combined_autocorr,0.0074023935
dmn_medial_tpj_peak_freq,0.007381824
comp_vs_prod_combined_diff2_mean,0.007372153
comp_vs_prod_combined_autocorr,0.007339973
lag2_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.007222986
dmn_medial_tpj_skew,0.0068245707
prod_vs_comp_combined_entropy,0.0066164057
comp_vs_prod_combined_peak_freq,0.006394277
comp_vs_prod_combined_slope,0.0061831605
prod_vs_comp_combined_slope_changes,0.0056583276
prod_vs_comp_combined_zcr,0.004922308
comp_vs_prod_combined_fft_power,0.0
prod_vs_comp_combined_fft_power,0.0
dmn_medial_tpj_fft_power,0.0
