Feature,Importance
prod_vs_comp_combined_mean,0.08381867
dmn_medial_tpj_mean,0.078772664
prod_vs_comp_combined_energy,0.071032986
comp_vs_prod_combined_fft_std,0.030756889
prod_vs_comp_combined_fft_std,0.027020248
dmn_medial_tpj_energy,0.0260019
dmn_medial_tpj_fft_std,0.022792712
prod_vs_comp_combined_max,0.021369567
dmn_medial_tpj_max,0.020994287
dmn_medial_tpj_zcr,0.018372014
dmn_medial_tpj_min,0.018225908
prod_vs_comp_combined_min,0.017861167
comp_vs_prod_combined_mean,0.01637361
dmn_medial_tpj_mobility,0.015619523
comp_vs_prod_combined_max,0.014957609
comp_vs_prod_combined_min,0.013938965
dmn_medial_tpj_autocorr,0.013080236
dmn_medial_tpj_range,0.012145934
prod_vs_comp_combined_intercept,0.011718301
comp_vs_prod_combined_energy,0.010985306
prod_vs_comp_combined_peak_freq,0.010715729
lag1_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.010505032
dmn_medial_tpj_fft_mean,0.010347688
prod_vs_comp_combined_slope,0.010335202
prod_vs_comp_combined_std,0.010198306
comp_vs_prod_combined_fft_mean,0.009974823
comp_vs_prod_combined_intercept,0.009944121
dmn_medial_tpj_std,0.009774085
dmn_medial_tpj_slope_changes,0.009745543
prod_vs_comp_combined_range,0.009722249
prod_vs_comp_combined_complexity,0.00952371
dmn_medial_tpj_complexity,0.009430511
comp_vs_prod_combined_std,0.009147459
comp_vs_prod_combined_range,0.009023098
prod_vs_comp_combined_diff_mean,0.008970172
comp_vs_prod_combined_complexity,0.008963192
comp_vs_prod_combined_diff2_mean,0.008961609
lag2_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.00889899
corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008849965
comp_vs_prod_combined_diff_mean,0.008849017
corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.008725484
dmn_medial_tpj_intercept,0.00866394
corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.008620944
prod_vs_comp_combined_kurtosis,0.008514817
comp_vs_prod_combined_slope_changes,0.008471121
prod_vs_comp_combined_fft_mean,0.008351997
comp_vs_prod_combined_zcr,0.008336547
prod_vs_comp_combined_diff2_mean,0.00826277
dmn_medial_tpj_slope,0.008114811
lag1_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008016195
comp_vs_prod_combined_slope,0.007932849
comp_vs_prod_combined_autocorr,0.007917414
prod_vs_comp_combined_zcr,0.007823341
dmn_medial_tpj_skew,0.0077403435
lag2_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.0077122715
lag1_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.007691943
dmn_medial_tpj_diff_mean,0.0076702605
prod_vs_comp_combined_slope_changes,0.0075731077
dmn_medial_tpj_diff2_mean,0.0075336955
prod_vs_comp_combined_mobility,0.0075046127
lag3_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.007432572
prod_vs_comp_combined_skew,0.007399224
prod_vs_comp_combined_entropy,0.0073670465
lag3_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.007290479
comp_vs_prod_combined_mobility,0.0072071017
dmn_medial_tpj_kurtosis,0.0071293204
prod_vs_comp_combined_autocorr,0.00703398
lag2_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.0067664837
comp_vs_prod_combined_kurtosis,0.0067154234
comp_vs_prod_combined_skew,0.0066907653
dmn_medial_tpj_entropy,0.0066422503
comp_vs_prod_combined_entropy,0.006500219
lag3_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.0062018433
comp_vs_prod_combined_peak_freq,0.0061652777
dmn_medial_tpj_peak_freq,0.004560626
prod_vs_comp_combined_fft_power,0.0
comp_vs_prod_combined_fft_power,0.0
dmn_medial_tpj_fft_power,0.0
