Feature,Importance
prod_vs_comp_combined_mean,0.073201865
dmn_medial_tpj_mean,0.06806654
dmn_medial_tpj_energy,0.051690318
prod_vs_comp_combined_energy,0.046539485
comp_vs_prod_combined_fft_std,0.037307803
prod_vs_comp_combined_fft_std,0.025558766
dmn_medial_tpj_fft_std,0.024667457
comp_vs_prod_combined_zcr,0.02458156
dmn_medial_tpj_max,0.02360677
prod_vs_comp_combined_max,0.019925732
prod_vs_comp_combined_min,0.017264646
comp_vs_prod_combined_mean,0.016294109
dmn_medial_tpj_min,0.016223531
prod_vs_comp_combined_peak_freq,0.015773699
dmn_medial_tpj_range,0.014765237
dmn_medial_tpj_mobility,0.013650761
prod_vs_comp_combined_intercept,0.01347336
comp_vs_prod_combined_max,0.013008576
comp_vs_prod_combined_min,0.011713258
comp_vs_prod_combined_intercept,0.011458444
lag1_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.011356154
corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.010669969
dmn_medial_tpj_autocorr,0.01046508
dmn_medial_tpj_slope_changes,0.0104425205
dmn_medial_tpj_fft_mean,0.010330066
prod_vs_comp_combined_std,0.010118743
comp_vs_prod_combined_fft_mean,0.010027207
prod_vs_comp_combined_range,0.010009711
dmn_medial_tpj_std,0.0098035475
dmn_medial_tpj_zcr,0.009475904
prod_vs_comp_combined_fft_mean,0.009232015
comp_vs_prod_combined_std,0.009208299
prod_vs_comp_combined_complexity,0.009172714
dmn_medial_tpj_peak_freq,0.009135201
dmn_medial_tpj_complexity,0.009050013
comp_vs_prod_combined_range,0.00900024
comp_vs_prod_combined_energy,0.008997418
prod_vs_comp_combined_diff_mean,0.008996206
comp_vs_prod_combined_autocorr,0.008857588
lag2_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.008843973
corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008771096
prod_vs_comp_combined_slope,0.008761175
comp_vs_prod_combined_slope,0.008745097
comp_vs_prod_combined_mobility,0.008623259
lag1_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.008584067
lag3_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.008578527
prod_vs_comp_combined_skew,0.008492119
comp_vs_prod_combined_diff2_mean,0.008383037
prod_vs_comp_combined_diff2_mean,0.008326767
dmn_medial_tpj_intercept,0.008266266
lag2_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.008195601
lag3_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.00819341
corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.00810237
lag1_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008043462
dmn_medial_tpj_diff2_mean,0.008040696
prod_vs_comp_combined_slope_changes,0.00800676
prod_vs_comp_combined_mobility,0.007981682
dmn_medial_tpj_entropy,0.007932321
lag2_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.007805219
comp_vs_prod_combined_slope_changes,0.007768691
comp_vs_prod_combined_complexity,0.007675865
dmn_medial_tpj_diff_mean,0.0075777327
comp_vs_prod_combined_diff_mean,0.0075330213
prod_vs_comp_combined_kurtosis,0.0075169355
comp_vs_prod_combined_entropy,0.0073118946
prod_vs_comp_combined_autocorr,0.0072939238
dmn_medial_tpj_skew,0.007286081
dmn_medial_tpj_kurtosis,0.007208786
comp_vs_prod_combined_kurtosis,0.006748912
dmn_medial_tpj_slope,0.006737413
comp_vs_prod_combined_skew,0.0065827705
lag3_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.006199305
prod_vs_comp_combined_entropy,0.005848813
prod_vs_comp_combined_zcr,0.005831278
comp_vs_prod_combined_peak_freq,0.005081184
comp_vs_prod_combined_fft_power,0.0
prod_vs_comp_combined_fft_power,0.0
dmn_medial_tpj_fft_power,0.0
