Feature,Importance
swta_prod_roi_mean,0.084352225
swta_dmn_roi_fft_std,0.057214577
swta_dmn_roi_mean,0.05519655
swta_dmn_roi_energy,0.05230894
swta_prod_roi_fft_std,0.03624362
swta_prod_roi_energy,0.029849526
swta_dmn_roi_min,0.022326343
swta_dmn_roi_max,0.021638054
swta_comp_roi_fft_std,0.01953633
swta_prod_roi_max,0.019153284
swta_comp_roi_zcr,0.018256437
swta_prod_roi_min,0.016526828
swta_comp_roi_mean,0.01641651
swta_comp_roi_max,0.015658582
swta_prod_roi_intercept,0.014210004
swta_comp_roi_min,0.014204743
swta_prod_roi_peak_freq,0.014104847
swta_prod_roi_fft_mean,0.013493091
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.01310175
swta_dmn_roi_mobility,0.012790612
swta_dmn_roi_zcr,0.012692638
swta_dmn_roi_range,0.012366745
swta_prod_roi_range,0.012135078
swta_prod_roi_std,0.011789971
swta_dmn_roi_fft_mean,0.011710208
swta_dmn_roi_intercept,0.011216283
swta_comp_roi_std,0.011197762
swta_comp_roi_intercept,0.011164823
swta_dmn_roi_autocorr,0.011007107
swta_comp_roi_range,0.01067845
corr_swta_comp_roi_vs_swta_dmn_roi,0.009857872
swta_comp_roi_fft_mean,0.009806912
swta_comp_roi_autocorr,0.009739256
swta_comp_roi_energy,0.009650225
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.009538405
swta_comp_roi_mobility,0.009378169
swta_comp_roi_kurtosis,0.009018936
swta_dmn_roi_std,0.008938504
swta_prod_roi_kurtosis,0.008917438
swta_prod_roi_mobility,0.008697812
swta_dmn_roi_slope,0.008549106
swta_dmn_roi_complexity,0.008292149
corr_swta_dmn_roi_vs_swta_prod_roi,0.008162815
swta_comp_roi_entropy,0.00814343
swta_comp_roi_slope,0.008135699
swta_prod_roi_complexity,0.008092452
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0079373475
swta_comp_roi_skew,0.007931831
swta_prod_roi_slope,0.007891252
corr_swta_comp_roi_vs_swta_prod_roi,0.007844639
swta_prod_roi_diff2_mean,0.0077442764
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.007739756
swta_comp_roi_diff2_mean,0.007596245
swta_prod_roi_skew,0.0074953814
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.0074582426
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.007441137
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.0074087093
swta_dmn_roi_kurtosis,0.007333121
swta_prod_roi_autocorr,0.0071935724
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0071282336
swta_comp_roi_complexity,0.007094926
swta_prod_roi_entropy,0.007054607
swta_dmn_roi_slope_changes,0.007014843
swta_prod_roi_diff_mean,0.0069269226
swta_dmn_roi_diff_mean,0.006755203
swta_dmn_roi_skew,0.0066651693
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.0065971203
swta_dmn_roi_diff2_mean,0.0065798643
swta_prod_roi_slope_changes,0.0063668042
swta_comp_roi_slope_changes,0.0062350016
swta_comp_roi_diff_mean,0.0061979024
swta_dmn_roi_entropy,0.006195452
swta_prod_roi_zcr,0.0047932914
swta_comp_roi_peak_freq,0.003918053
swta_prod_roi_fft_power,0.0
swta_dmn_roi_peak_freq,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
