Feature,Importance
swta_dmn_roi_mean,0.091116644
swta_prod_roi_mean,0.09042333
swta_prod_roi_fft_std,0.08342485
swta_dmn_roi_energy,0.050277766
swta_dmn_roi_max,0.027191835
swta_dmn_roi_min,0.02062182
swta_prod_roi_energy,0.01944346
swta_prod_roi_min,0.018606089
swta_prod_roi_max,0.016345425
swta_comp_roi_mean,0.015592756
swta_comp_roi_max,0.01474551
swta_dmn_roi_std,0.014179625
swta_comp_roi_fft_std,0.01290789
swta_prod_roi_peak_freq,0.012559557
swta_dmn_roi_zcr,0.01237988
swta_dmn_roi_fft_std,0.01185663
swta_comp_roi_min,0.011487118
swta_prod_roi_range,0.011343077
swta_comp_roi_range,0.011322953
swta_prod_roi_intercept,0.011289596
swta_prod_roi_std,0.010976619
swta_comp_roi_zcr,0.010744421
swta_prod_roi_fft_mean,0.010240174
swta_dmn_roi_intercept,0.010129218
swta_comp_roi_intercept,0.009825189
swta_dmn_roi_slope_changes,0.0097683
swta_comp_roi_fft_mean,0.009599677
swta_dmn_roi_autocorr,0.0094256
swta_dmn_roi_fft_mean,0.009301761
swta_prod_roi_complexity,0.00918049
swta_dmn_roi_entropy,0.009175133
swta_comp_roi_std,0.00906691
swta_dmn_roi_mobility,0.008880041
swta_comp_roi_diff2_mean,0.008854109
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.008797083
corr_swta_comp_roi_vs_swta_dmn_roi,0.008792578
swta_prod_roi_diff2_mean,0.008785021
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.00872521
swta_prod_roi_autocorr,0.0087222
swta_prod_roi_skew,0.008705099
swta_prod_roi_kurtosis,0.008685058
swta_dmn_roi_slope,0.008661471
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.008501308
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.008454974
corr_swta_comp_roi_vs_swta_prod_roi,0.00845039
swta_dmn_roi_range,0.008211806
swta_comp_roi_autocorr,0.008188603
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.008110686
swta_comp_roi_skew,0.008035658
swta_dmn_roi_diff2_mean,0.007894364
corr_swta_dmn_roi_vs_swta_prod_roi,0.007890161
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.0078286035
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.007752185
swta_prod_roi_mobility,0.007656618
swta_prod_roi_entropy,0.0076013138
swta_comp_roi_kurtosis,0.0075043645
swta_comp_roi_slope,0.0074673803
swta_dmn_roi_complexity,0.0073347017
swta_comp_roi_energy,0.007334198
swta_dmn_roi_peak_freq,0.0072928877
swta_comp_roi_entropy,0.007255472
swta_prod_roi_diff_mean,0.0070247683
swta_comp_roi_slope_changes,0.0069174585
swta_comp_roi_peak_freq,0.006911235
swta_comp_roi_complexity,0.0066628545
swta_dmn_roi_diff_mean,0.006661978
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0065767383
swta_dmn_roi_kurtosis,0.006522797
swta_comp_roi_diff_mean,0.0065159337
swta_comp_roi_mobility,0.0064182244
swta_prod_roi_slope,0.0062082284
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0061275773
swta_dmn_roi_skew,0.006014304
swta_prod_roi_zcr,0.005839819
swta_prod_roi_slope_changes,0.004675164
swta_comp_roi_fft_power,0.0
swta_prod_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
