Feature,Importance
swta_prod_roi_mean,0.08262022
swta_dmn_roi_mean,0.07898477
swta_dmn_roi_fft_std,0.060273793
swta_prod_roi_fft_std,0.044392638
swta_prod_roi_energy,0.033626687
swta_dmn_roi_energy,0.032203924
swta_comp_roi_zcr,0.021909986
swta_dmn_roi_max,0.02002996
swta_dmn_roi_min,0.019261174
swta_prod_roi_max,0.018348394
swta_comp_roi_fft_std,0.017451609
swta_prod_roi_min,0.0167432
swta_comp_roi_max,0.015166911
swta_comp_roi_min,0.013704554
swta_comp_roi_mean,0.0135191
swta_comp_roi_energy,0.012872813
swta_prod_roi_fft_mean,0.011998629
swta_prod_roi_intercept,0.011296261
swta_dmn_roi_std,0.0111412825
swta_dmn_roi_zcr,0.011040455
swta_prod_roi_std,0.010991247
swta_dmn_roi_autocorr,0.0108751645
swta_dmn_roi_mobility,0.010742596
swta_comp_roi_autocorr,0.01059407
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.010415786
swta_dmn_roi_intercept,0.010103805
swta_comp_roi_fft_mean,0.010049818
swta_prod_roi_range,0.009977033
swta_dmn_roi_range,0.009959867
corr_swta_comp_roi_vs_swta_dmn_roi,0.00970014
swta_dmn_roi_fft_mean,0.009647641
swta_prod_roi_complexity,0.009505368
swta_comp_roi_std,0.009427019
corr_swta_dmn_roi_vs_swta_prod_roi,0.009372406
corr_swta_comp_roi_vs_swta_prod_roi,0.009165833
swta_dmn_roi_slope,0.009164065
swta_prod_roi_mobility,0.0090916455
swta_prod_roi_diff2_mean,0.0090368455
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.008881831
swta_comp_roi_intercept,0.008806844
swta_dmn_roi_diff2_mean,0.00876841
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.008564577
swta_comp_roi_peak_freq,0.008463738
swta_prod_roi_slope_changes,0.0084625725
swta_comp_roi_skew,0.0083695315
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.008339152
swta_prod_roi_skew,0.00833901
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.008330891
swta_prod_roi_entropy,0.008292275
swta_prod_roi_autocorr,0.008050739
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.008016635
swta_comp_roi_slope_changes,0.007992047
swta_dmn_roi_slope_changes,0.007873548
swta_comp_roi_diff2_mean,0.007818336
swta_dmn_roi_complexity,0.0077253683
swta_comp_roi_slope,0.007654447
swta_comp_roi_mobility,0.007548575
swta_comp_roi_range,0.007540214
swta_prod_roi_kurtosis,0.0075151105
swta_dmn_roi_entropy,0.0073316307
swta_prod_roi_diff_mean,0.007327923
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.0071719624
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.007029742
swta_dmn_roi_kurtosis,0.0068496815
swta_prod_roi_peak_freq,0.0068112668
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.0066059665
swta_dmn_roi_diff_mean,0.0065744095
swta_comp_roi_kurtosis,0.0065650884
swta_prod_roi_slope,0.0065557933
swta_comp_roi_entropy,0.0064616897
swta_comp_roi_complexity,0.00637647
swta_dmn_roi_skew,0.0062846765
swta_comp_roi_diff_mean,0.005686928
swta_prod_roi_zcr,0.00549053
swta_dmn_roi_peak_freq,0.00511569
swta_prod_roi_fft_power,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
