Feature,Importance
swta_prod_roi_mean,0.087003484
swta_dmn_roi_mean,0.0744682
swta_dmn_roi_energy,0.07418463
swta_dmn_roi_fft_std,0.07064762
swta_prod_roi_energy,0.02948105
swta_dmn_roi_max,0.023240259
swta_dmn_roi_min,0.021857744
swta_comp_roi_zcr,0.020763073
swta_prod_roi_fft_std,0.02029965
swta_prod_roi_min,0.016188776
swta_prod_roi_max,0.01614231
swta_comp_roi_fft_std,0.016040275
swta_prod_roi_intercept,0.014907167
swta_comp_roi_min,0.0131377755
swta_prod_roi_zcr,0.013099131
swta_comp_roi_max,0.012592228
swta_dmn_roi_autocorr,0.012456444
swta_dmn_roi_zcr,0.012257765
swta_comp_roi_mean,0.0122308
swta_dmn_roi_mobility,0.011683173
swta_prod_roi_fft_mean,0.011293256
swta_dmn_roi_std,0.011264292
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.011214289
swta_prod_roi_range,0.010581778
swta_comp_roi_mobility,0.009843575
swta_comp_roi_range,0.009720618
swta_prod_roi_peak_freq,0.009708701
swta_comp_roi_intercept,0.009317268
swta_prod_roi_diff2_mean,0.009105702
swta_comp_roi_autocorr,0.0088961
corr_swta_comp_roi_vs_swta_dmn_roi,0.008870724
corr_swta_dmn_roi_vs_swta_prod_roi,0.00875051
swta_dmn_roi_range,0.008608818
swta_comp_roi_std,0.008438601
swta_comp_roi_entropy,0.00834892
swta_dmn_roi_slope_changes,0.008296263
swta_prod_roi_autocorr,0.008272174
swta_dmn_roi_intercept,0.008250766
swta_prod_roi_complexity,0.008204503
swta_comp_roi_fft_mean,0.0080618085
swta_prod_roi_skew,0.007992174
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.007964621
swta_prod_roi_std,0.007895501
swta_comp_roi_peak_freq,0.007830132
swta_dmn_roi_entropy,0.007812171
swta_dmn_roi_complexity,0.0077018593
swta_comp_roi_kurtosis,0.0075731166
swta_dmn_roi_peak_freq,0.007541065
swta_comp_roi_energy,0.007488562
swta_comp_roi_skew,0.0074868053
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.007296909
swta_comp_roi_diff2_mean,0.0072069527
swta_prod_roi_slope_changes,0.007165529
swta_comp_roi_slope,0.0071556894
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.007078224
corr_swta_comp_roi_vs_swta_prod_roi,0.0070664883
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.0070511904
swta_dmn_roi_fft_mean,0.0069109215
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.0069098664
swta_prod_roi_diff_mean,0.0068766037
swta_prod_roi_entropy,0.0068530496
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.006801874
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.006631081
swta_prod_roi_slope,0.0065983688
swta_dmn_roi_diff_mean,0.0065761046
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.0065737455
swta_dmn_roi_kurtosis,0.00653736
swta_prod_roi_mobility,0.00636367
swta_comp_roi_slope_changes,0.006327296
swta_prod_roi_kurtosis,0.0062362226
swta_dmn_roi_skew,0.0060966616
swta_dmn_roi_diff2_mean,0.0060879
swta_comp_roi_complexity,0.005793288
swta_comp_roi_diff_mean,0.0056602736
swta_dmn_roi_slope,0.005128487
swta_prod_roi_fft_power,0.0
swta_comp_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
