Feature,Importance
swta_prod_roi_mean,0.07856918
swta_dmn_roi_energy,0.06993375
swta_dmn_roi_mean,0.06721448
swta_prod_roi_fft_std,0.03312616
swta_prod_roi_energy,0.030638598
swta_dmn_roi_fft_std,0.027829608
swta_dmn_roi_min,0.024562238
swta_dmn_roi_max,0.021771159
swta_comp_roi_mean,0.020992575
swta_prod_roi_min,0.018656617
swta_prod_roi_max,0.018639263
swta_comp_roi_fft_std,0.015842717
swta_dmn_roi_zcr,0.015086206
swta_prod_roi_zcr,0.015067517
swta_prod_roi_fft_mean,0.0150437355
swta_comp_roi_min,0.014622711
swta_comp_roi_max,0.0144854225
swta_dmn_roi_autocorr,0.012396063
swta_dmn_roi_std,0.012005921
swta_prod_roi_range,0.01194263
swta_dmn_roi_intercept,0.011858717
swta_comp_roi_intercept,0.011714104
swta_prod_roi_intercept,0.0109350765
swta_comp_roi_fft_mean,0.010046677
corr_swta_comp_roi_vs_swta_dmn_roi,0.010026724
swta_prod_roi_peak_freq,0.009982918
swta_dmn_roi_range,0.009884879
swta_comp_roi_zcr,0.009770577
swta_comp_roi_std,0.009659763
swta_prod_roi_std,0.009549511
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.009494789
swta_comp_roi_entropy,0.009433048
swta_prod_roi_complexity,0.009419772
swta_comp_roi_range,0.009357263
corr_swta_comp_roi_vs_swta_prod_roi,0.009355967
swta_dmn_roi_fft_mean,0.009264197
swta_dmn_roi_mobility,0.009227881
swta_dmn_roi_slope,0.009055938
swta_comp_roi_diff2_mean,0.008926679
swta_prod_roi_diff2_mean,0.008880162
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.008792877
swta_comp_roi_energy,0.008773364
swta_prod_roi_kurtosis,0.008616314
swta_comp_roi_slope_changes,0.008606747
corr_swta_dmn_roi_vs_swta_prod_roi,0.008586049
swta_prod_roi_skew,0.008558009
swta_comp_roi_slope,0.008556736
swta_comp_roi_mobility,0.008539657
swta_prod_roi_mobility,0.008419957
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.00833892
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.008231218
swta_comp_roi_autocorr,0.008118974
swta_comp_roi_skew,0.008097442
swta_dmn_roi_diff_mean,0.008053145
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.007960771
swta_dmn_roi_complexity,0.007916487
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0077975905
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.0077575007
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.007726625
swta_prod_roi_slope,0.0076238373
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.007497702
swta_dmn_roi_diff2_mean,0.007490768
swta_dmn_roi_entropy,0.0074151778
swta_dmn_roi_slope_changes,0.0074089332
swta_prod_roi_autocorr,0.007367848
swta_comp_roi_kurtosis,0.007142424
swta_prod_roi_diff_mean,0.0067164954
swta_dmn_roi_kurtosis,0.006649569
swta_prod_roi_entropy,0.0066423574
swta_comp_roi_peak_freq,0.0065020663
swta_prod_roi_slope_changes,0.0064957202
swta_comp_roi_complexity,0.0064019123
swta_dmn_roi_skew,0.0062499037
swta_dmn_roi_peak_freq,0.0054029766
swta_comp_roi_diff_mean,0.005272625
swta_comp_roi_fft_power,0.0
swta_prod_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
