Feature,Importance
swta_prod_roi_mean,0.09674207
swta_dmn_roi_energy,0.078175515
swta_dmn_roi_mean,0.05785251
swta_dmn_roi_fft_std,0.044946067
swta_prod_roi_energy,0.032264806
swta_prod_roi_fft_std,0.025776524
swta_dmn_roi_min,0.02462291
swta_dmn_roi_max,0.023649683
swta_prod_roi_max,0.017377479
swta_prod_roi_fft_mean,0.016763393
swta_dmn_roi_autocorr,0.016231544
swta_comp_roi_fft_std,0.015952377
swta_prod_roi_min,0.0154900905
swta_comp_roi_max,0.015189152
swta_comp_roi_mean,0.015067075
swta_prod_roi_zcr,0.014994826
swta_dmn_roi_zcr,0.013806574
swta_comp_roi_min,0.013648419
swta_dmn_roi_range,0.01273474
swta_dmn_roi_mobility,0.011432286
swta_prod_roi_intercept,0.011419318
swta_dmn_roi_fft_mean,0.01075201
swta_prod_roi_std,0.01041999
swta_prod_roi_range,0.010410837
swta_comp_roi_energy,0.009518924
corr_swta_comp_roi_vs_swta_dmn_roi,0.00946522
swta_comp_roi_std,0.009264423
swta_comp_roi_range,0.009184011
swta_dmn_roi_intercept,0.009167906
swta_comp_roi_mobility,0.009084101
swta_comp_roi_autocorr,0.009058674
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.008931887
swta_comp_roi_skew,0.008819806
swta_comp_roi_diff2_mean,0.008775246
swta_comp_roi_fft_mean,0.00861223
swta_comp_roi_intercept,0.008577442
swta_comp_roi_slope,0.008273631
swta_dmn_roi_std,0.008262365
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.008243006
swta_dmn_roi_slope_changes,0.008108704
swta_prod_roi_skew,0.008105065
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.00808549
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.008032065
swta_dmn_roi_diff2_mean,0.007996822
swta_dmn_roi_peak_freq,0.007970447
corr_swta_dmn_roi_vs_swta_prod_roi,0.007929165
swta_dmn_roi_slope,0.007869431
swta_prod_roi_diff2_mean,0.007838398
swta_prod_roi_slope,0.007769343
swta_dmn_roi_kurtosis,0.007682891
swta_comp_roi_peak_freq,0.0075093503
swta_prod_roi_mobility,0.007479886
swta_prod_roi_peak_freq,0.0074722664
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.007461472
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0074608168
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.007452252
swta_dmn_roi_complexity,0.007329196
swta_dmn_roi_entropy,0.007313828
swta_prod_roi_entropy,0.0073046554
swta_prod_roi_slope_changes,0.007225934
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0072087003
swta_prod_roi_complexity,0.0070608375
swta_comp_roi_entropy,0.0070360843
swta_prod_roi_kurtosis,0.0069590188
swta_prod_roi_autocorr,0.006933396
swta_comp_roi_slope_changes,0.006868489
swta_dmn_roi_diff_mean,0.0068359803
corr_swta_comp_roi_vs_swta_prod_roi,0.0067371675
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.0065808212
swta_comp_roi_zcr,0.0065604695
swta_comp_roi_complexity,0.006557476
swta_dmn_roi_skew,0.0064029535
swta_prod_roi_diff_mean,0.006356048
swta_comp_roi_kurtosis,0.006049489
swta_comp_roi_diff_mean,0.0054965047
swta_comp_roi_fft_power,0.0
swta_prod_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
