Feature,Importance
swta_dmn_roi_energy,0.07991296
swta_prod_roi_mean,0.06663671
swta_dmn_roi_mean,0.055396985
swta_prod_roi_zcr,0.052716147
swta_dmn_roi_fft_std,0.038176686
swta_prod_roi_energy,0.02564979
swta_dmn_roi_max,0.02551993
swta_dmn_roi_min,0.022777412
swta_prod_roi_fft_mean,0.020463694
swta_comp_roi_zcr,0.018825846
swta_comp_roi_mean,0.018819898
swta_prod_roi_max,0.01787919
swta_prod_roi_min,0.016205197
swta_comp_roi_fft_std,0.015448553
swta_comp_roi_max,0.014476021
swta_dmn_roi_mobility,0.013850368
swta_comp_roi_min,0.013519577
swta_prod_roi_fft_std,0.012703608
swta_dmn_roi_autocorr,0.011838176
swta_dmn_roi_zcr,0.011662567
swta_dmn_roi_std,0.0113347415
swta_comp_roi_energy,0.01080272
swta_prod_roi_intercept,0.010681658
lag1_corr_swta_dmn_roi_vs_swta_prod_roi,0.010560888
corr_swta_comp_roi_vs_swta_dmn_roi,0.009990039
lag1_corr_swta_comp_roi_vs_swta_dmn_roi,0.009896606
swta_prod_roi_range,0.00972146
swta_prod_roi_std,0.009644557
swta_comp_roi_std,0.009417535
swta_comp_roi_intercept,0.009354776
swta_comp_roi_range,0.009285701
swta_comp_roi_diff2_mean,0.009152392
swta_dmn_roi_range,0.009101216
swta_dmn_roi_intercept,0.009035198
swta_prod_roi_complexity,0.009011429
swta_prod_roi_mobility,0.008936982
swta_prod_roi_slope,0.008816784
swta_prod_roi_kurtosis,0.008694474
corr_swta_comp_roi_vs_swta_prod_roi,0.008499355
swta_dmn_roi_complexity,0.008309942
swta_prod_roi_peak_freq,0.008248226
swta_dmn_roi_kurtosis,0.00823072
swta_prod_roi_diff2_mean,0.008229664
swta_comp_roi_fft_mean,0.008213998
swta_comp_roi_mobility,0.008109293
lag3_corr_swta_dmn_roi_vs_swta_prod_roi,0.00808812
swta_dmn_roi_fft_mean,0.008050465
swta_dmn_roi_slope,0.008022795
swta_comp_roi_skew,0.00801473
swta_comp_roi_slope,0.007868104
swta_prod_roi_entropy,0.007750258
swta_prod_roi_autocorr,0.007718632
lag2_corr_swta_comp_roi_vs_swta_dmn_roi,0.0076484676
swta_comp_roi_kurtosis,0.0076279533
swta_comp_roi_autocorr,0.007573456
lag1_corr_swta_comp_roi_vs_swta_prod_roi,0.0075459103
lag2_corr_swta_dmn_roi_vs_swta_prod_roi,0.0075023524
swta_comp_roi_peak_freq,0.0074846274
swta_prod_roi_skew,0.007479166
swta_dmn_roi_slope_changes,0.0074569928
swta_dmn_roi_peak_freq,0.0074465
swta_dmn_roi_diff2_mean,0.007272746
lag3_corr_swta_comp_roi_vs_swta_dmn_roi,0.007199312
lag2_corr_swta_comp_roi_vs_swta_prod_roi,0.0071494007
swta_comp_roi_slope_changes,0.0070889364
corr_swta_dmn_roi_vs_swta_prod_roi,0.0069507123
swta_prod_roi_slope_changes,0.006871046
lag3_corr_swta_comp_roi_vs_swta_prod_roi,0.0068598413
swta_dmn_roi_diff_mean,0.006616008
swta_dmn_roi_entropy,0.0065885917
swta_comp_roi_complexity,0.006407189
swta_prod_roi_diff_mean,0.006244089
swta_comp_roi_entropy,0.006242101
swta_dmn_roi_skew,0.00607976
swta_comp_roi_diff_mean,0.0053921645
swta_comp_roi_fft_power,0.0
swta_prod_roi_fft_power,0.0
swta_dmn_roi_fft_power,0.0
