Feature,Importance
dmn_medial_tpj_mean,0.080818035
prod_vs_comp_combined_mean,0.0803572
comp_vs_prod_combined_fft_std,0.04515581
prod_vs_comp_combined_energy,0.03921486
dmn_medial_tpj_energy,0.036271393
comp_vs_prod_combined_zcr,0.028003331
dmn_medial_tpj_fft_std,0.02660779
dmn_medial_tpj_max,0.024036085
prod_vs_comp_combined_max,0.019251943
prod_vs_comp_combined_fft_std,0.018701212
comp_vs_prod_combined_energy,0.017929794
dmn_medial_tpj_min,0.016316963
prod_vs_comp_combined_min,0.016176865
comp_vs_prod_combined_mean,0.014791077
comp_vs_prod_combined_max,0.014597963
dmn_medial_tpj_mobility,0.013496584
prod_vs_comp_combined_zcr,0.0133311115
comp_vs_prod_combined_min,0.012661362
lag1_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.012567138
dmn_medial_tpj_range,0.012342157
prod_vs_comp_combined_intercept,0.011567259
dmn_medial_tpj_std,0.0112788975
dmn_medial_tpj_autocorr,0.010992015
corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.010871149
dmn_medial_tpj_zcr,0.010208021
lag1_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.01007115
comp_vs_prod_combined_fft_mean,0.009965497
prod_vs_comp_combined_std,0.009632251
dmn_medial_tpj_slope_changes,0.009547706
lag3_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.009369583
comp_vs_prod_combined_intercept,0.009311143
comp_vs_prod_combined_autocorr,0.009299544
prod_vs_comp_combined_slope,0.009097246
comp_vs_prod_combined_slope,0.009045646
dmn_medial_tpj_fft_mean,0.009043093
prod_vs_comp_combined_diff_mean,0.009025041
prod_vs_comp_combined_complexity,0.009001468
corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008906808
prod_vs_comp_combined_range,0.008902453
dmn_medial_tpj_complexity,0.008843387
prod_vs_comp_combined_peak_freq,0.008738223
comp_vs_prod_combined_std,0.008704548
prod_vs_comp_combined_diff2_mean,0.008673001
lag2_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008490786
dmn_medial_tpj_intercept,0.008367183
prod_vs_comp_combined_fft_mean,0.008250066
comp_vs_prod_combined_diff_mean,0.00821874
lag1_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.008179689
prod_vs_comp_combined_kurtosis,0.008146728
prod_vs_comp_combined_skew,0.008106765
comp_vs_prod_combined_mobility,0.0080893515
comp_vs_prod_combined_range,0.0080807125
prod_vs_comp_combined_mobility,0.008031933
dmn_medial_tpj_kurtosis,0.007981495
comp_vs_prod_combined_entropy,0.007888126
corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.007855508
dmn_medial_tpj_entropy,0.0077916184
dmn_medial_tpj_diff_mean,0.0077165915
lag2_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.007709674
lag2_corr_dmn_medial_tpj_vs_prod_vs_comp_combined,0.0077019106
prod_vs_comp_combined_autocorr,0.0075645484
comp_vs_prod_combined_diff2_mean,0.007562968
dmn_medial_tpj_slope,0.007457518
lag3_corr_comp_vs_prod_combined_vs_dmn_medial_tpj,0.007447515
lag3_corr_comp_vs_prod_combined_vs_prod_vs_comp_combined,0.007371028
comp_vs_prod_combined_slope_changes,0.007346317
dmn_medial_tpj_diff2_mean,0.007269437
dmn_medial_tpj_skew,0.00692581
comp_vs_prod_combined_complexity,0.0068860254
comp_vs_prod_combined_skew,0.006762744
prod_vs_comp_combined_slope_changes,0.0063220384
comp_vs_prod_combined_peak_freq,0.006107193
comp_vs_prod_combined_kurtosis,0.005981973
prod_vs_comp_combined_entropy,0.005437793
dmn_medial_tpj_peak_freq,0.00422634
prod_vs_comp_combined_fft_power,0.0
comp_vs_prod_combined_fft_power,0.0
dmn_medial_tpj_fft_power,0.0
